Date,Consumption [kW],Production [kW],Always on [kW],Import [kW],Export [kW]
2024-11-22 10:30:00,"46,985","1,339","12,337","45,646",0
2024-11-22 10:15:00,"51,535","0,393","12,337","51,142",0
2024-11-22 10:00:00,"65,552","0,959","12,337","64,594",0
2024-11-22 09:45:00,"55,352","0,311","12,337","55,041",0
2024-11-22 09:30:00,"75,042","0,87","12,337","74,171",0
2024-11-22 09:15:00,"85,117","1,188","12,337","83,928",0
2024-11-22 09:00:00,"82,346","4,572","12,337","77,774",0
2024-11-22 08:45:00,"77,969","1,151","12,337","76,817",0
2024-11-22 08:30:00,"70,339","0,381","12,337","69,958",0
2024-11-22 08:15:00,"65,8","0,028","12,337","65,772",0
2024-11-22 08:00:00,"56,351","-0,004","12,337","56,355",0
2024-11-22 07:45:00,"43,864","-0,005","12,337","43,869",0
2024-11-22 07:30:00,"47,079","-0,007","12,337","47,086",0
2024-11-22 07:15:00,"32,034","-0,007","12,337","32,041",0
2024-11-22 07:00:00,"27,939","-0,007","12,337","27,946",0
2024-11-22 06:45:00,"29,478","-0,007","12,337","29,485",0
2024-11-22 06:30:00,"27,746","-0,007","12,337","27,753",0
2024-11-22 06:15:00,"25,379","-0,007","12,337","25,386",0
2024-11-22 06:00:00,"18,964","-0,007","12,337","18,971",0
2024-11-22 05:45:00,"19,106","-0,007","12,157","19,113",0
2024-11-22 05:30:00,"15,408","-0,007","12,156","15,415",0
2024-11-22 05:15:00,"14,266","-0,007","12,156","14,273",0
2024-11-22 05:00:00,"14,306","-0,007","12,156","14,313",0
2024-11-22 04:45:00,"14,138","-0,007","12,156","14,145",0
2024-11-22 04:30:00,"14,417","-0,007","12,156","14,424",0
2024-11-22 04:15:00,"14,465","-0,007","12,156","14,471",0
2024-11-22 04:00:00,"14,274","-0,007","12,156","14,281",0
2024-11-22 03:45:00,"14,324","-0,007","12,156","14,331",0
2024-11-22 03:30:00,"14,429","-0,007","12,156","14,436",0
2024-11-22 03:15:00,"14,252","-0,007","12,156","14,259",0
2024-11-22 03:00:00,"14,883","-0,007","12,156","14,89",0
2024-11-22 02:45:00,"14,276","-0,007","11,804","14,283",0
2024-11-22 02:30:00,"14,265","-0,007","11,802","14,272",0
2024-11-22 02:15:00,"14,305","-0,007","11,802","14,312",0
2024-11-22 02:00:00,"14,495","-0,007","11,802","14,502",0
2024-11-22 01:45:00,"14,133","-0,007","11,601","14,14",0
2024-11-22 01:30:00,"14,947","-0,007","11,599","14,954",0
2024-11-22 01:15:00,"22,213","-0,007","11,599","22,22",0
2024-11-22 01:00:00,"23,831","-0,007","11,599","23,838",0
2024-11-22 00:45:00,"25,587","-0,007","11,599","25,595",0
2024-11-22 00:30:00,"25,802","-0,007","11,599","25,81",0
2024-11-22 00:15:00,"25,736","-0,007","11,599","25,743",0
2024-11-22 00:00:00,"25,785","-0,007","11,599","25,793",0
2024-11-21 23:45:00,"25,448","-0,007","11,599","25,455",0
2024-11-21 23:30:00,"25,461","-0,007","11,599","25,468",0
2024-11-21 23:15:00,"25,614","-0,007","11,599","25,622",0
2024-11-21 23:00:00,"25,121","-0,007","11,599","25,128",0
2024-11-21 22:45:00,"25,367","-0,007","11,599","25,374",0
2024-11-21 22:30:00,"25,453","-0,007","11,599","25,46",0
2024-11-21 22:15:00,"25,338","-0,007","11,599","25,345",0
2024-11-21 22:00:00,"25,508","-0,007","11,599","25,515",0
2024-11-21 21:45:00,"25,477","-0,007","11,599","25,484",0
2024-11-21 21:30:00,"25,582","-0,007","11,599","25,589",0
2024-11-21 21:15:00,"15,786","-0,007","11,599","15,793",0
2024-11-21 21:00:00,"14,863","-0,007","11,599","14,869",0
2024-11-21 20:45:00,"14,707","-0,007","11,599","14,714",0
2024-11-21 20:30:00,"14,714","-0,007","11,599","14,721",0
2024-11-21 20:15:00,"14,878","-0,007","11,599","14,885",0
2024-11-21 20:00:00,"14,812","-0,007","11,599","14,819",0
2024-11-21 19:45:00,"14,945","-0,007","11,599","14,952",0
2024-11-21 19:30:00,"15,119","-0,007","11,599","15,126",0
2024-11-21 19:15:00,"15,446","-0,007","11,599","15,452",0
2024-11-21 19:00:00,"15,981","-0,007","11,599","15,988",0
2024-11-21 18:45:00,"15,793","-0,007","11,599","15,8",0
2024-11-21 18:30:00,"15,848","-0,007","11,599","15,855",0
2024-11-21 18:15:00,"16,273","-0,007","11,599","16,28",0
2024-11-21 18:00:00,"22,651","-0,007","11,599","22,658",0
2024-11-21 17:45:00,"20,817","-0,007","11,599","20,824",0
2024-11-21 17:30:00,"23,827","-0,007","11,599","23,834",0
2024-11-21 17:15:00,"22,432","-0,008","11,599","22,44",0
2024-11-21 17:00:00,"25,639","-0,006","11,599","25,645",0
2024-11-21 16:45:00,"36,044","0,002","11,599","36,043",0
2024-11-21 16:30:00,"34,519","0,106","11,599","34,413",0
2024-11-21 16:15:00,"31,893","0,376","11,599","31,517",0
2024-11-21 16:00:00,"39,507","0,789","11,599","38,719",0
2024-11-21 15:45:00,"42,57","1,148","11,599","41,422",0
2024-11-21 15:30:00,"43,312","1,564","11,599","41,747",0
2024-11-21 15:15:00,"47,981","1,883","11,599","46,098",0
2024-11-21 15:00:00,"57,127","2,217","11,599","54,91",0
2024-11-21 14:45:00,"66,75","2,563","11,599","64,186",0
2024-11-21 14:30:00,"72,477","2,97","11,599","69,507",0
2024-11-21 14:15:00,"78,144","3,345","11,599","74,799",0
2024-11-21 14:00:00,"84,114","3,815","11,599","80,3",0
2024-11-21 13:45:00,"90,759","3,918","11,599","86,841",0
2024-11-21 13:30:00,"81,852","4,285","11,599","77,568",0
2024-11-21 13:15:00,"49,265","4,35","11,599","44,914",0
2024-11-21 13:00:00,"51,382","4,326","11,599","47,056",0
2024-11-21 12:45:00,"64,688","4,04","11,599","60,648",0
2024-11-21 12:30:00,"64,227","3,889","11,599","60,338",0
2024-11-21 12:15:00,"70,951","3,587","11,599","67,363",0
2024-11-21 12:00:00,"87,32","3,435","11,599","83,886",0
2024-11-21 11:45:00,"98,736","3,537","11,599","95,199",0
2024-11-21 11:30:00,"105,999","3,372","11,599","102,627",0
2024-11-21 11:15:00,"107,249","3,167","11,599","104,082",0
2024-11-21 11:00:00,"103,288","2,616","11,599","100,672",0
2024-11-21 10:45:00,"105,922","3,017","11,599","102,905",0
2024-11-21 10:30:00,"117,408","3,131","11,599","114,278",0
2024-11-21 10:15:00,"113,004","2,763","11,599","110,241",0
2024-11-21 10:00:00,"110,412","2,57","11,599","107,842",0
2024-11-21 09:45:00,"116,494","2,186","11,599","114,308",0
2024-11-21 09:30:00,"117,222","1,729","11,599","115,493",0
2024-11-21 09:15:00,"113,799","1,353","11,599","112,446",0
2024-11-21 09:00:00,"113,245","0,978","11,599","112,267",0
2024-11-21 08:45:00,"106,344","0,648","11,599","105,695",0
2024-11-21 08:30:00,"95,287","0,331","11,599","94,956",0
2024-11-21 08:15:00,"73,731","0,101","11,599","73,631",0
2024-11-21 08:00:00,"55,519","-0,004","11,599","55,523",0
2024-11-21 07:45:00,"48,356","-0,005","11,599","48,361",0
2024-11-21 07:30:00,"32,846","-0,007","11,599","32,853",0
2024-11-21 07:15:00,"20,568","-0,007","11,599","20,575",0
2024-11-21 07:00:00,"19,557","-0,007","11,599","19,563",0
2024-11-21 06:45:00,"21,528","-0,007","11,599","21,535",0
2024-11-21 06:30:00,"18,884","-0,007","11,599","18,891",0
2024-11-21 06:15:00,"17,23","-0,007","11,599","17,237",0
2024-11-21 06:00:00,"18,716","-0,007","11,599","18,723",0
2024-11-21 05:45:00,"17,596","-0,007","11,599","17,603",0
2024-11-21 05:30:00,"15,126","-0,007","11,599","15,133",0
2024-11-21 05:15:00,"14,311","-0,007","11,599","14,318",0
2024-11-21 05:00:00,"14,422","-0,007","11,599","14,429",0
2024-11-21 04:45:00,"14,284","-0,007","11,599","14,291",0
2024-11-21 04:30:00,"14,624","-0,007","11,599","14,631",0
2024-11-21 04:15:00,"14,464","-0,007","11,599","14,471",0
2024-11-21 04:00:00,"14,159","-0,007","11,599","14,166",0
2024-11-21 03:45:00,"14,257","-0,007","11,599","14,264",0
2024-11-21 03:30:00,"14,303","-0,007","11,599","14,31",0
2024-11-21 03:15:00,"14,385","-0,007","11,599","14,392",0
2024-11-21 03:00:00,"14,254","-0,007","11,599","14,261",0
2024-11-21 02:45:00,"14,466","-0,007","11,599","14,473",0
2024-11-21 02:30:00,"14,245","-0,007","11,599","14,252",0
2024-11-21 02:15:00,"14,395","-0,007","11,599","14,402",0
2024-11-21 02:00:00,"14,504","-0,007","11,599","14,511",0
2024-11-21 01:45:00,"14,387","-0,007","11,599","14,394",0
2024-11-21 01:30:00,"14,416","-0,007","11,599","14,423",0
2024-11-21 01:15:00,"14,324","-0,007","11,599","14,331",0
2024-11-21 01:00:00,"14,612","-0,007","11,599","14,619",0
2024-11-21 00:45:00,"15,19","-0,007","11,599","15,197",0
2024-11-21 00:30:00,"14,909","-0,007","11,599","14,916",0
2024-11-21 00:15:00,"14,595","-0,007","11,599","14,602",0
2024-11-21 00:00:00,"14,873","-0,007","11,599","14,88",0
2024-11-20 23:45:00,"14,472","-0,007","11,599","14,479",0
2024-11-20 23:30:00,"14,602","-0,007","11,599","14,609",0
2024-11-20 23:15:00,"14,409","-0,007","11,599","14,416",0
2024-11-20 23:00:00,"14,615","-0,007","11,599","14,622",0
2024-11-20 22:45:00,"14,512","-0,007","11,599","14,519",0
2024-11-20 22:30:00,"14,545","-0,007","11,599","14,552",0
2024-11-20 22:15:00,"14,449","-0,007","11,599","14,456",0
2024-11-20 22:00:00,"14,187","-0,007","11,599","14,194",0
2024-11-20 21:45:00,"15,029","-0,007","11,599","15,036",0
2024-11-20 21:30:00,"14,735","-0,007","11,599","14,742",0
2024-11-20 21:15:00,"14,804","-0,007","11,599","14,811",0
2024-11-20 21:00:00,"14,776","-0,007","11,599","14,783",0
2024-11-20 20:45:00,"15,186","-0,007","11,599","15,193",0
2024-11-20 20:30:00,"15,033","-0,007","11,599","15,04",0
2024-11-20 20:15:00,"14,879","-0,007","11,599","14,886",0
2024-11-20 20:00:00,"14,814","-0,007","11,599","14,821",0
2024-11-20 19:45:00,"14,726","-0,007","11,599","14,733",0
2024-11-20 19:30:00,"16,014","-0,007","11,599","16,021",0
2024-11-20 19:15:00,"17,348","-0,007","11,599","17,355",0
2024-11-20 19:00:00,"17,917","-0,007","11,599","17,923",0
2024-11-20 18:45:00,"18,437","-0,007","11,599","18,444",0
2024-11-20 18:30:00,"18,311","-0,007","11,599","18,318",0
2024-11-20 18:15:00,"18,346","-0,007","11,599","18,353",0
2024-11-20 18:00:00,"18,968","-0,007","11,599","18,975",0
2024-11-20 17:45:00,"19,314","-0,007","11,599","19,32",0
2024-11-20 17:30:00,"26,628","-0,007","11,599","26,635",0
2024-11-20 17:15:00,"29,965","-0,008","11,599","29,974",0
2024-11-20 17:00:00,"31,242","-0,006","11,599","31,248",0
2024-11-20 16:45:00,"29,91","0,052","11,599","29,858",0
2024-11-20 16:30:00,"23,261","0,267","11,599","22,994",0
2024-11-20 16:15:00,"28,298","0,781","11,599","27,517",0
2024-11-20 16:00:00,"29,431","1,024","11,599","28,407",0
2024-11-20 15:45:00,"29,211","0,758","11,599","28,453",0
2024-11-20 15:30:00,"35,817","1,723","11,599","34,095",0
2024-11-20 15:15:00,"39,011","5,68","11,599","33,332",0
2024-11-20 15:00:00,"40,602","7,499","11,599","33,103",0
2024-11-20 14:45:00,"39,348","5,817","11,599","33,531",0
2024-11-20 14:30:00,"33,539","4,647","11,599","28,892",0
2024-11-20 14:15:00,"42,155","4,81","11,599","37,345",0
2024-11-20 14:00:00,"47,651","7,491","11,599","40,159",0
2024-11-20 13:45:00,"55,93","8,769","11,599","47,161",0
2024-11-20 13:30:00,"60,688","7,182","11,599","53,506",0
2024-11-20 13:15:00,"62,384","4,641","11,599","57,743",0
2024-11-20 13:00:00,"73,932","6,811","11,599","67,12",0
2024-11-20 12:45:00,"72,394","2,673","11,599","69,722",0
2024-11-20 12:30:00,"71,532","2,322","11,599","69,21",0
2024-11-20 12:15:00,"75,002","2,356","11,599","72,647",0
2024-11-20 12:00:00,"74,414","4,674","11,599","69,74",0
2024-11-20 11:45:00,"89,327","9,153","11,599","80,174",0
2024-11-20 11:30:00,"105,414","7,605","11,599","97,809",0
2024-11-20 11:15:00,"103,713","6,176","11,599","97,537",0
2024-11-20 11:00:00,"109,995","7,497","11,599","102,497",0
2024-11-20 10:45:00,"110,788","4,445","11,599","106,342",0
2024-11-20 10:30:00,"112,671","1,771","11,599","110,9",0
2024-11-20 10:15:00,"111,72","8,23","11,599","103,489",0
2024-11-20 10:00:00,"118,06","3,871","11,599","114,189",0
2024-11-20 09:45:00,"109,342","1,031","11,599","108,312",0
2024-11-20 09:30:00,"102,796","2,155","11,599","100,641",0
2024-11-20 09:15:00,"111,618","0,59","11,599","111,028",0
2024-11-20 09:00:00,"102,496","0,297","11,599","102,199",0
2024-11-20 08:45:00,"110,069","0,261","11,599","109,808",0
2024-11-20 08:30:00,"112,068","0,018","11,599","112,05",0
2024-11-20 08:15:00,"100,989","-0,005","11,599","100,993",0
2024-11-20 08:00:00,"84,149","-0,005","11,599","84,153",0
2024-11-20 07:45:00,"45,845","-0,005","11,599","45,85",0
2024-11-20 07:30:00,"30,016","-0,007","11,599","30,023",0
2024-11-20 07:15:00,"19,21","-0,007","11,599","19,217",0
2024-11-20 07:00:00,"20,514","-0,007","11,599","20,521",0
2024-11-20 06:45:00,"19,914","-0,007","11,599","19,921",0
2024-11-20 06:30:00,"18,394","-0,007","11,599","18,401",0
2024-11-20 06:15:00,"17,054","-0,007","11,599","17,061",0
2024-11-20 06:00:00,"18,101","-0,007","11,599","18,108",0
2024-11-20 05:45:00,"18,229","-0,007","11,218","18,236",0
2024-11-20 05:30:00,"14,786","-0,007","11,216","14,793",0
2024-11-20 05:15:00,"14,267","-0,007","11,216","14,274",0
2024-11-20 05:00:00,"14,401","-0,007","11,216","14,408",0
2024-11-20 04:45:00,"14,488","-0,007","10,95","14,495",0
2024-11-20 04:30:00,"14,33","-0,007","10,948","14,337",0
2024-11-20 04:15:00,"14,339","-0,007","10,948","14,346",0
2024-11-20 04:00:00,"14,19","-0,007","10,948","14,197",0
2024-11-20 03:45:00,"14,32","-0,007","10,948","14,327",0
2024-11-20 03:30:00,"14,151","-0,007","10,948","14,158",0
2024-11-20 03:15:00,"14,429","-0,007","10,948","14,436",0
2024-11-20 03:00:00,"14,188","-0,007","10,948","14,195",0
2024-11-20 02:45:00,"13,868","-0,007","10,948","13,875",0
2024-11-20 02:30:00,"14,806","-0,007","10,948","14,813",0
2024-11-20 02:15:00,"14,312","-0,007","10,948","14,319",0
2024-11-20 02:00:00,"14,063","-0,007","10,948","14,07",0
2024-11-20 01:45:00,"14,514","-0,007","10,948","14,521",0
2024-11-20 01:30:00,"14,015","-0,007","10,948","14,022",0
2024-11-20 01:15:00,"14,588","-0,007","10,948","14,595",0
2024-11-20 01:00:00,"14,499","-0,007","10,948","14,506",0
2024-11-20 00:45:00,"14,469","-0,007","10,948","14,476",0
2024-11-20 00:30:00,"14,563","-0,007","10,948","14,57",0
2024-11-20 00:15:00,"14,489","-0,007","10,948","14,496",0
2024-11-20 00:00:00,"14,604","-0,007","10,948","14,611",0
2024-11-19 23:45:00,"14,451","-0,007","10,948","14,458",0
2024-11-19 23:30:00,"14,458","-0,007","10,948","14,465",0
2024-11-19 23:15:00,"14,227","-0,007","10,948","14,234",0
2024-11-19 23:00:00,"14,186","-0,007","10,948","14,193",0
2024-11-19 22:45:00,"14,53","-0,007","10,695","14,537",0
2024-11-19 22:30:00,"14,952","-0,007","10,694","14,959",0
2024-11-19 22:15:00,"14,244","-0,007","10,694","14,251",0
2024-11-19 22:00:00,"14,417","-0,007","10,694","14,424",0
2024-11-19 21:45:00,"14,276","-0,007","10,694","14,283",0
2024-11-19 21:30:00,"14,68","-0,007","10,694","14,687",0
2024-11-19 21:15:00,"14,646","-0,007","10,694","14,653",0
2024-11-19 21:00:00,"14,296","-0,007","10,694","14,303",0
2024-11-19 20:45:00,"14,504","-0,007","10,694","14,511",0
2024-11-19 20:30:00,"14,627","-0,007","10,694","14,634",0
2024-11-19 20:15:00,"14,55","-0,007","10,694","14,557",0
2024-11-19 20:00:00,"15,907","-0,007","10,694","15,914",0
2024-11-19 19:45:00,"16,06","-0,007","10,694","16,067",0
2024-11-19 19:30:00,"16,316","-0,007","10,694","16,323",0
2024-11-19 19:15:00,"17,543","-0,007","10,694","17,55",0
2024-11-19 19:00:00,"18,328","-0,007","10,694","18,335",0
2024-11-19 18:45:00,"19,457","-0,007","10,694","19,464",0
2024-11-19 18:30:00,"19,443","-0,007","10,694","19,449",0
2024-11-19 18:15:00,"21,243","-0,007","10,694","21,25",0
2024-11-19 18:00:00,"20,596","-0,007","10,694","20,603",0
2024-11-19 17:45:00,"20,207","-0,007","10,694","20,214",0
2024-11-19 17:30:00,"20,972","-0,007","10,694","20,979",0
2024-11-19 17:15:00,"23,429","-0,008","10,694","23,437",0
2024-11-19 17:00:00,"31,724","-0,007","10,694","31,73",0
2024-11-19 16:45:00,"38,335","-0,004","10,694","38,339",0
2024-11-19 16:30:00,"36,799","0,006","10,694","36,793",0
2024-11-19 16:15:00,"37,139","0,067","10,694","37,072",0
2024-11-19 16:00:00,"49,375","0,362","10,694","49,013",0
2024-11-19 15:45:00,"51,779","0,709","10,653","51,07",0
2024-11-19 15:30:00,"51,302","0,543","10,652","50,76",0
2024-11-19 15:15:00,"53,067","0,725","10,652","52,342",0
2024-11-19 15:00:00,"55,854","0,643","10,652","55,211",0
2024-11-19 14:45:00,"54,585","0,729","10,652","53,856",0
2024-11-19 14:30:00,"52,666","0,831","10,652","51,835",0
2024-11-19 14:15:00,"41,6","0,847","10,652","40,752",0
2024-11-19 14:00:00,"43,806","0,899","10,652","42,907",0
2024-11-19 13:45:00,"32,617","0,678","10,652","31,939",0
2024-11-19 13:30:00,"33,763","1,01","10,652","32,753",0
2024-11-19 13:15:00,"40,412","0,552","10,652","39,859",0
2024-11-19 13:00:00,"53,545","0,884","10,652","52,662",0
2024-11-19 12:45:00,"56,515","0,881","10,652","55,634",0
2024-11-19 12:30:00,"56,513","0,593","10,652","55,92",0
2024-11-19 12:15:00,"57,2","0,575","10,652","56,625",0
2024-11-19 12:00:00,"56,711","0,968","10,652","55,743",0
2024-11-19 11:45:00,"70,408","1,084","10,652","69,324",0
2024-11-19 11:30:00,"81,561","1,036","10,652","80,525",0
2024-11-19 11:15:00,"101,68","1,157","10,652","100,522",0
2024-11-19 11:00:00,"113,809","0,999","10,652","112,81",0
2024-11-19 10:45:00,"116,022","1,451","10,652","114,571",0
2024-11-19 10:30:00,"109,217","1,389","10,652","107,827",0
2024-11-19 10:15:00,"108,841","1,307","10,652","107,534",0
2024-11-19 10:00:00,"108,693","1,024","10,652","107,668",0
2024-11-19 09:45:00,"117,175","0,756","10,652","116,419",0
2024-11-19 09:30:00,"118,444","0,695","10,652","117,749",0
2024-11-19 09:15:00,"117,801","0,888","10,652","116,913",0
2024-11-19 09:00:00,"114,059","0,516","10,652","113,543",0
2024-11-19 08:45:00,"108,712","0,223","10,652","108,49",0
2024-11-19 08:30:00,"112,801","0,074","10,652","112,727",0
2024-11-19 08:15:00,"111,312","-0,005","10,652","111,317",0
2024-11-19 08:00:00,"89,518","-0,005","10,652","89,523",0
2024-11-19 07:45:00,"63,855","-0,006","10,652","63,861",0
2024-11-19 07:30:00,"48,827","-0,007","10,652","48,833",0
2024-11-19 07:15:00,"29,409","-0,007","10,652","29,416",0
2024-11-19 07:00:00,"30,559","-0,007","10,652","30,566",0
2024-11-19 06:45:00,"29,867","-0,007","10,652","29,875",0
2024-11-19 06:30:00,"27,633","-0,007","10,652","27,64",0
2024-11-19 06:15:00,"24,013","-0,007","10,652","24,02",0
2024-11-19 06:00:00,"21,856","-0,007","10,652","21,863",0
2024-11-19 05:45:00,"17,187","-0,007","10,652","17,194",0
2024-11-19 05:30:00,"14,607","-0,007","10,652","14,614",0
2024-11-19 05:15:00,"14,151","-0,007","10,652","14,158",0
2024-11-19 05:00:00,"13,806","-0,007","10,652","13,813",0
2024-11-19 04:45:00,"13,95","-0,007","10,652","13,958",0
2024-11-19 04:30:00,"13,902","-0,007","10,652","13,909",0
2024-11-19 04:15:00,"14,245","-0,007","10,652","14,252",0
2024-11-19 04:00:00,"14,173","-0,007","10,652","14,18",0
2024-11-19 03:45:00,"14,241","-0,007","10,652","14,248",0
2024-11-19 03:30:00,"13,965","-0,007","10,652","13,972",0
2024-11-19 03:15:00,"15,107","-0,007","10,652","15,114",0
2024-11-19 03:00:00,"14,607","-0,007","10,652","14,614",0
2024-11-19 02:45:00,"14,071","-0,007","10,652","14,078",0
2024-11-19 02:30:00,"14,606","-0,007","10,652","14,613",0
2024-11-19 02:15:00,"14,392","-0,007","10,652","14,399",0
2024-11-19 02:00:00,"14,544","-0,007","10,652","14,551",0
2024-11-19 01:45:00,"14,515","-0,007","10,652","14,522",0
2024-11-19 01:30:00,"14,103","-0,007","10,652","14,11",0
2024-11-19 01:15:00,"14,74","-0,007","10,652","14,747",0
2024-11-19 01:00:00,"14,456","-0,007","10,652","14,463",0
2024-11-19 00:45:00,"14,455","-0,007","10,652","14,463",0
2024-11-19 00:30:00,"14,891","-0,007","10,652","14,898",0
2024-11-19 00:15:00,"14,906","-0,007","10,652","14,913",0
2024-11-19 00:00:00,"14,487","-0,007","10,652","14,494",0
2024-11-18 23:45:00,"14,445","-0,007","10,652","14,452",0
2024-11-18 23:30:00,"14,755","-0,007","10,652","14,763",0
2024-11-18 23:15:00,"14,85","-0,007","10,652","14,857",0
2024-11-18 23:00:00,"14,208","-0,007","10,652","14,215",0
2024-11-18 22:45:00,"14,61","-0,007","10,652","14,617",0
2024-11-18 22:30:00,"14,559","-0,007","10,652","14,566",0
2024-11-18 22:15:00,"14,577","-0,007","10,652","14,584",0
2024-11-18 22:00:00,"14,188","-0,007","10,652","14,195",0
2024-11-18 21:45:00,"15,087","-0,007","10,652","15,094",0
2024-11-18 21:30:00,"14,786","-0,007","10,652","14,794",0
2024-11-18 21:15:00,"14,365","-0,007","10,652","14,372",0
2024-11-18 21:00:00,"14,576","-0,007","10,652","14,583",0
2024-11-18 20:45:00,"14,609","-0,007","10,652","14,616",0
2024-11-18 20:30:00,"14,294","-0,007","10,652","14,302",0
2024-11-18 20:15:00,"14,792","-0,007","10,652","14,799",0
2024-11-18 20:00:00,"15,13","-0,007","10,652","15,137",0
2024-11-18 19:45:00,"14,292","-0,007","10,652","14,299",0
2024-11-18 19:30:00,"14,408","-0,007","10,652","14,415",0
2024-11-18 19:15:00,"18,336","-0,007","10,652","18,342",0
2024-11-18 19:00:00,"17,126","-0,007","10,652","17,133",0
2024-11-18 18:45:00,"17,481","-0,007","10,652","17,488",0
2024-11-18 18:30:00,"18,479","-0,007","10,652","18,486",0
2024-11-18 18:15:00,"20,867","-0,007","10,652","20,874",0
2024-11-18 18:00:00,"20,302","-0,007","10,652","20,309",0
2024-11-18 17:45:00,"20,123","-0,007","10,652","20,13",0
2024-11-18 17:30:00,"21,756","-0,007","10,652","21,763",0
2024-11-18 17:15:00,"42,716","-0,009","10,652","42,725",0
2024-11-18 17:00:00,"45,204","-0,006","10,652","45,21",0
2024-11-18 16:45:00,"45,839","0,007","10,652","45,832",0
2024-11-18 16:30:00,"46,891","0,131","10,652","46,76",0
2024-11-18 16:15:00,"46,059","0,317","10,652","45,743",0
2024-11-18 16:00:00,"49,232","0,57","10,652","48,662",0
2024-11-18 15:45:00,"52,928","0,947","10,652","51,98",0
2024-11-18 15:30:00,"56,665","1,4","10,652","55,265",0
2024-11-18 15:15:00,"66,035","2,355","10,652","63,679",0
2024-11-18 15:00:00,"64,939","3,328","10,652","61,611",0
2024-11-18 14:45:00,"65,455","3,665","10,652","61,79",0
2024-11-18 14:30:00,"75,581","3,23","10,652","72,351",0
2024-11-18 14:15:00,"99,395","4,206","10,652","95,189",0
2024-11-18 14:00:00,"108,305","5,848","10,652","102,456",0
2024-11-18 13:45:00,"108,299","5,637","10,652","102,662",0
2024-11-18 13:30:00,"108,476","3,834","10,652","104,641",0
2024-11-18 13:15:00,"100,476","5,454","10,652","95,022",0
2024-11-18 13:00:00,"105,921","5,383","10,652","100,538",0
2024-11-18 12:45:00,"102,174","5,637","10,652","96,537",0
2024-11-18 12:30:00,"117,741","5,659","10,652","112,081",0
2024-11-18 12:15:00,"120,93","6,654","10,652","114,276",0
2024-11-18 12:00:00,"118,139","7,268","10,652","110,872",0
2024-11-18 11:45:00,"118,636","7,762","10,652","110,874",0
2024-11-18 11:30:00,"122,976","8,482","10,652","114,494",0
2024-11-18 11:15:00,"123,568","9,072","10,652","114,496",0
2024-11-18 11:00:00,"121,336","5,967","10,652","115,369",0
2024-11-18 10:45:00,"125,013","4,488","10,652","120,525",0
2024-11-18 10:30:00,"113,568","4,158","10,652","109,41",0
2024-11-18 10:15:00,"119,08","4,465","10,652","114,615",0
2024-11-18 10:00:00,"120,305","4,213","10,652","116,092",0
2024-11-18 09:45:00,"128,011","3,303","10,652","124,708",0
2024-11-18 09:30:00,"127,959","2,572","10,652","125,387",0
2024-11-18 09:15:00,"130,293","2,523","10,652","127,771",0
2024-11-18 09:00:00,"122,902","1,481","10,652","121,422",0
2024-11-18 08:45:00,"120,181","0,864","10,652","119,317",0
2024-11-18 08:30:00,"111,153","0,529","10,652","110,624",0
2024-11-18 08:15:00,"87,824","0,136","10,652","87,688",0
2024-11-18 08:00:00,"55,336","0,02","10,652","55,316",0
2024-11-18 07:45:00,"57,439","-0,005","10,652","57,444",0
2024-11-18 07:30:00,"18,685","-0,007","10,652","18,692",0
2024-11-18 07:15:00,"14,332","-0,007","10,652","14,339",0
2024-11-18 07:00:00,"14,194","-0,007","10,652","14,201",0
2024-11-18 06:45:00,"14,008","-0,007","10,652","14,015",0
2024-11-18 06:30:00,"14,198","-0,007","10,652","14,205",0
2024-11-18 06:15:00,"14,069","-0,007","10,652","14,076",0
2024-11-18 06:00:00,"14,195","-0,007","10,652","14,202",0
2024-11-18 05:45:00,"13,567","-0,007","10,652","13,573",0
2024-11-18 05:30:00,"14,139","-0,007","10,652","14,146",0
2024-11-18 05:15:00,"13,779","-0,007","10,652","13,786",0
2024-11-18 05:00:00,"14,072","-0,007","10,652","14,079",0
2024-11-18 04:45:00,"13,614","-0,007","10,652","13,621",0
2024-11-18 04:30:00,"13,966","-0,007","10,652","13,973",0
2024-11-18 04:15:00,"13,661","-0,007","10,652","13,668",0
2024-11-18 04:00:00,"13,228","-0,007","10,652","13,235",0
2024-11-18 03:45:00,"13,768","-0,007","10,652","13,775",0
2024-11-18 03:30:00,"13,856","-0,007","10,652","13,863",0
2024-11-18 03:15:00,"13,406","-0,007","10,652","13,413",0
2024-11-18 03:00:00,"13,744","-0,007","10,652","13,751",0
2024-11-18 02:45:00,"13,914","-0,007","10,652","13,921",0
2024-11-18 02:30:00,"13,799","-0,007","10,652","13,806",0
2024-11-18 02:15:00,"13,325","-0,007","10,652","13,332",0
2024-11-18 02:00:00,"13,64","-0,007","10,652","13,647",0
2024-11-18 01:45:00,"13,753","-0,007","10,652","13,761",0
2024-11-18 01:30:00,"13,382","-0,007","10,652","13,389",0
2024-11-18 01:15:00,"13,779","-0,007","10,652","13,786",0
2024-11-18 01:00:00,"13,699","-0,007","10,652","13,706",0
2024-11-18 00:45:00,"13,911","-0,007","10,652","13,918",0
2024-11-18 00:30:00,"13,655","-0,007","10,652","13,662",0
2024-11-18 00:15:00,"13,571","-0,007","10,652","13,578",0
2024-11-18 00:00:00,"13,818","-0,007","10,652","13,826",0
