Hour,Chargers,Chargers achteraan,Grid Organi lbc,Solar
2023-09-23 19:00:00,4.9496,0.0,9.6172,0.0206
2023-09-23 20:00:00,4.9272,0.0,9.5011,0.0208
2023-09-23 21:00:00,4.9231,0.0,9.2826,0.0212
2023-09-23 22:00:00,5.0208,0.0,9.0332,0.0213
2023-09-23 23:00:00,4.9292,0.0,9.6778,0.021
2023-09-24 00:00:00,4.9679,0.0,9.3733,0.0208
2023-09-24 01:00:00,4.9771,0.0,9.6277,0.0215
2023-09-24 02:00:00,4.9555,0.0,9.5692,0.0216
2023-09-24 03:00:00,4.9421,0.0,10.0791,0.0216
2023-09-24 04:00:00,4.933,0.0,9.8538,0.0216
2023-09-24 05:00:00,4.9336,0.0,10.1258,0.0216
2023-09-24 06:00:00,4.8811,0.0,10.416,0.0218
2023-09-24 07:00:00,4.8692,0.0,10.1895,0.0216
2023-09-24 08:00:00,4.8871,0.0,9.8564,0.0216
2023-09-24 09:00:00,4.9797,0.0,10.0141,0.0216
2023-09-24 10:00:00,4.9654,0.0,9.7283,0.0216
2023-09-24 11:00:00,5.558,0.0,10.883,0.0215
2023-09-24 12:00:00,5.8174,0.0,10.9147,0.0214
2023-09-24 13:00:00,6.0382,0.0,11.0382,0.0205
2023-09-24 14:00:00,6.1426,0.0,11.4397,0.0206
2023-09-24 15:00:00,6.1313,0.0,11.7088,0.0204
2023-09-24 16:00:00,5.9628,0.0,11.1042,0.0212
2023-09-24 17:00:00,5.5222,0.0,10.0761,0.0212
2023-09-24 18:00:00,5.0467,0.0,9.1058,0.0205
2023-09-24 19:00:00,4.9394,0.0,9.6818,0.0204
2023-09-24 20:00:00,4.9355,0.0,9.5365,0.0206
2023-09-24 21:00:00,4.9539,0.0,9.4178,0.0212
2023-09-24 22:00:00,4.9913,0.0,9.025,0.0216
2023-09-24 23:00:00,4.9532,0.0,9.19,0.0211
2023-09-25 00:00:00,5.0044,0.0,9.2017,0.0214
2023-09-25 01:00:00,5.0262,0.0,9.0809,0.0215
2023-09-25 02:00:00,4.9478,0.0,9.2429,0.0217
2023-09-25 03:00:00,4.9719,0.0,9.6946,0.0216
2023-09-25 04:00:00,4.9787,0.0,9.4796,0.0216
2023-09-25 05:00:00,4.961,0.0,9.7345,0.0217
2023-09-25 06:00:00,11.4522,0.0,16.9233,2.1717
2023-09-25 07:00:00,22.9952,0.0,31.4902,5.9067
2023-09-25 08:00:00,28.5384,0.0,40.4081,7.3042
2023-09-25 09:00:00,24.1886,0.0,37.003,7.2992
2023-09-25 10:00:00,22.3009,0.0,32.9351,7.361
2023-09-25 11:00:00,11.6767,0.0,24.0197,2.5559
2023-09-25 12:00:00,15.8452,0.0,26.7057,3.6959
2023-09-25 13:00:00,21.5105,0.0,33.959,4.7689
2023-09-25 14:00:00,18.8443,0.0,32.1267,3.5006
2023-09-25 15:00:00,20.2474,0.0,34.0371,3.7874
2023-09-25 16:00:00,8.5127,0.0,22.3895,0.1971
2023-09-25 17:00:00,6.1221,0.0,17.768,0.0211
2023-09-25 18:00:00,4.8621,0.0,11.0539,0.021
2023-09-25 19:00:00,4.4192,0.0,10.2379,0.0215
2023-09-25 20:00:00,4.3939,0.0,9.5291,0.0211
2023-09-25 21:00:00,4.4075,0.0,9.7281,0.0204
2023-09-25 22:00:00,4.4681,0.0,9.1783,0.0204
2023-09-25 23:00:00,4.5033,0.0,9.0932,0.0205
2023-09-26 00:00:00,4.5395,0.0,9.4501,0.0204
2023-09-26 01:00:00,4.4688,0.0,9.3868,0.0207
2023-09-26 02:00:00,4.4997,0.0,9.0528,0.0212
2023-09-26 03:00:00,4.5005,0.0,9.1062,0.0215
2023-09-26 04:00:00,4.4955,0.0,9.0579,0.0211
2023-09-26 05:00:00,4.6381,0.0,9.9679,0.0205
2023-09-26 06:00:00,5.7677,0.0,13.5439,0.0215
2023-09-26 07:00:00,15.6792,0.0,27.4975,2.8457
2023-09-26 08:00:00,20.0466,0.0,32.326,4.8124
2023-09-26 09:00:00,24.2914,0.0,37.6408,4.4567
2023-09-26 10:00:00,27.7413,0.0,41.0616,6.0804
2023-09-26 11:00:00,24.0735,0.0,42.4168,3.7315
2023-09-26 12:00:00,19.6251,0.0,38.1182,3.3723
2023-09-26 13:00:00,24.8807,0.0,47.9888,3.0517
2023-09-26 14:00:00,31.7825,0.0,51.2828,6.4406
2023-09-26 15:00:00,26.4627,0.0,41.8204,5.801
2023-09-26 16:00:00,11.2419,0.0,25.004,0.0546
2023-09-26 17:00:00,7.4634,0.0,20.1073,0.0219
2023-09-26 18:00:00,7.022,0.0,14.5922,0.0224
2023-09-26 19:00:00,4.4598,0.0,12.3242,0.0216
2023-09-26 20:00:00,4.4047,0.0,10.0949,0.0216
2023-09-26 21:00:00,4.4212,0.0,9.6203,0.0213
2023-09-26 22:00:00,4.4823,0.0,9.0275,0.0215
2023-09-26 23:00:00,4.443,0.0,9.0602,0.0205
2023-09-27 00:00:00,4.4357,0.0,9.233,0.0204
2023-09-27 01:00:00,4.4889,0.0,9.3252,0.0205
2023-09-27 02:00:00,4.4751,0.0,9.0225,0.0215
2023-09-27 03:00:00,4.3737,0.0,8.8728,0.0216
2023-09-27 04:00:00,4.4214,0.0,8.9799,0.0216
2023-09-27 05:00:00,4.4955,0.0,9.2135,0.0216
2023-09-27 06:00:00,5.6935,0.0,12.6884,0.0216
2023-09-27 07:00:00,15.0672,0.0,24.5723,2.9867
2023-09-27 08:00:00,25.7984,0.0,36.8239,7.855
2023-09-27 09:00:00,29.2513,0.0,41.7645,7.4135
2023-09-27 10:00:00,38.4665,0.0,52.2974,10.0386
2023-09-27 11:00:00,30.4793,0.0,47.8995,6.8989
2023-09-27 12:00:00,24.3984,0.0,43.0819,5.1093
2023-09-27 13:00:00,24.5375,0.0,45.0724,3.8954
2023-09-27 14:00:00,19.942,0.0,34.7153,3.3073
2023-09-27 15:00:00,8.7962,0.0,25.0718,0.3843
2023-09-27 16:00:00,6.9339,0.0,21.7052,0.0217
2023-09-27 17:00:00,6.3225,0.0,18.1426,0.0216
2023-09-27 18:00:00,5.5276,0.0,16.2835,0.0216
2023-09-27 19:00:00,5.327,0.0,14.1463,0.0213
2023-09-27 20:00:00,4.6967,0.0,10.9773,0.0213
2023-09-27 21:00:00,4.4121,0.0,9.5517,0.0216
2023-09-27 22:00:00,4.4834,0.0,9.2687,0.0211
2023-09-27 23:00:00,4.4446,0.0,9.4867,0.0215
2023-09-28 00:00:00,4.5593,0.0,9.4956,0.0214
2023-09-28 01:00:00,4.4542,0.0,9.1228,0.0216
2023-09-28 02:00:00,4.3893,0.0,9.0146,0.0216
2023-09-28 03:00:00,4.394,0.0,9.2494,0.0216
2023-09-28 04:00:00,4.4025,0.0,9.0681,0.0217
2023-09-28 05:00:00,4.5601,0.0,9.4713,0.0217
2023-09-28 06:00:00,9.4764,0.0,16.7874,1.2573
2023-09-28 07:00:00,23.7844,0.0,34.1013,5.6004
2023-09-28 08:00:00,41.7284,0.0,55.0517,11.1845
2023-09-28 09:00:00,38.6408,0.0,58.2799,8.4057
2023-09-28 10:00:00,34.623,0.0,54.9823,6.3644
2023-09-28 11:00:00,20.286,0.0,42.2337,1.3452
2023-09-28 12:00:00,18.0947,0.0,40.23,0.022
2023-09-28 13:00:00,16.036,0.0,36.6662,0.0223
2023-09-28 14:00:00,9.6094,0.0,26.0208,0.0217
2023-09-28 15:00:00,8.9991,0.0,24.693,0.0218
2023-09-28 16:00:00,8.3469,0.0,22.1759,0.0216
2023-09-28 17:00:00,6.7703,0.0,17.3595,0.0214
2023-09-28 18:00:00,5.4458,0.0,11.9582,0.0214
2023-09-28 19:00:00,5.4643,0.0,11.8243,0.021
2023-09-28 20:00:00,5.1618,0.0,10.7512,0.0214
2023-09-28 21:00:00,5.0276,0.0,9.4704,0.0214
2023-09-28 22:00:00,5.0163,0.0,9.0941,0.0215
2023-09-28 23:00:00,5.0096,0.0,9.039,0.0216
2023-09-29 00:00:00,5.0247,0.0,9.2613,0.0212
2023-09-29 01:00:00,5.0566,0.0,9.448,0.021
2023-09-29 02:00:00,4.9913,0.0,9.0446,0.0216
2023-09-29 03:00:00,5.0077,0.0,9.1565,0.0216
2023-09-29 04:00:00,4.9679,0.0,9.0534,0.0216
2023-09-29 05:00:00,5.1205,0.0,9.7585,0.0216
2023-09-29 06:00:00,10.2818,0.0,17.0765,1.441
2023-09-29 07:00:00,33.3167,0.0,44.9227,8.8158
2023-09-29 08:00:00,46.8175,0.0,65.2777,12.1561
2023-09-29 09:00:00,36.1879,0.0,55.7823,10.0061
2023-09-29 10:00:00,33.3192,0.0,58.4888,6.4461
2023-09-29 11:00:00,25.2122,0.0,45.8958,3.8938
2023-09-29 12:00:00,10.4193,0.0,25.4467,0.901
2023-09-29 13:00:00,7.736,0.0,21.7165,0.0218
2023-09-29 14:00:00,11.8107,0.0,25.0486,1.4517
2023-09-29 15:00:00,15.4588,0.0,29.8888,2.8406
2023-09-29 16:00:00,4.6549,0.0,16.3077,0.0215
2023-09-29 17:00:00,4.3674,0.0,11.497,0.0213
2023-09-29 18:00:00,4.3809,0.0,10.2376,0.0215
2023-09-29 19:00:00,4.3686,0.0,10.3427,0.0207
2023-09-29 20:00:00,4.4325,0.0,9.7657,0.0205
2023-09-29 21:00:00,4.4336,0.0,9.5597,0.0205
2023-09-29 22:00:00,4.4311,0.0,8.9289,0.0205
2023-09-29 23:00:00,4.4033,0.0,9.3785,0.0205
2023-09-30 00:00:00,4.5841,0.0,9.4002,0.0205
2023-09-30 01:00:00,4.558,0.0,9.3414,0.0204
2023-09-30 02:00:00,4.4894,0.0,9.4722,0.0204
2023-09-30 03:00:00,4.5317,0.0,9.7038,0.0206
2023-09-30 04:00:00,4.4626,0.0,9.6036,0.0204
2023-09-30 05:00:00,4.4386,0.0,9.6251,0.0205
2023-09-30 06:00:00,4.4728,0.0,10.6897,0.0206
2023-09-30 07:00:00,13.3915,0.0,24.6226,1.9119
2023-09-30 08:00:00,15.8631,0.0,23.9346,3.2931
2023-09-30 09:00:00,10.8571,0.0,18.5994,0.0324
2023-09-30 10:00:00,8.2523,0.0,13.1548,0.0215
2023-09-30 11:00:00,12.3192,0.0,17.3211,1.3703
2023-09-30 12:00:00,19.425,0.0,23.9799,3.7375
2023-09-30 13:00:00,19.064,0.0,23.3128,3.7514
2023-09-30 14:00:00,15.7226,0.0,20.0423,3.7613
2023-09-30 15:00:00,7.7228,0.0,12.4832,1.0648
2023-09-30 16:00:00,4.4761,0.0,8.8914,0.0215
2023-09-30 17:00:00,4.4705,0.0,8.9481,0.0211
2023-09-30 18:00:00,4.4714,0.0,9.0258,0.0211
2023-09-30 19:00:00,4.4849,0.0,9.5622,0.0212
2023-09-30 20:00:00,4.5145,0.0,9.9003,0.0215
2023-09-30 21:00:00,4.5266,0.0,9.5467,0.0216
2023-09-30 22:00:00,4.6223,0.0,9.1371,0.0217
2023-09-30 23:00:00,4.5807,0.0,9.1306,0.0212
2023-10-01 00:00:00,4.604,0.0,9.34,0.0212
2023-10-01 01:00:00,4.5321,0.0,9.2498,0.0212
2023-10-01 02:00:00,4.534,0.0,9.2801,0.0217
2023-10-01 03:00:00,4.5553,0.0,9.4653,0.0216
2023-10-01 04:00:00,4.546,0.0,9.7595,0.0216
2023-10-01 05:00:00,4.4874,0.0,9.5878,0.0216
2023-10-01 06:00:00,4.484,0.0,9.9645,0.0218
2023-10-01 07:00:00,4.4571,0.0,9.5445,0.0217
2023-10-01 08:00:00,4.5312,0.0,9.8402,0.0215
2023-10-01 09:00:00,4.57,0.0,9.5185,0.0215
2023-10-01 10:00:00,4.5423,0.0,9.3204,0.0215
2023-10-01 11:00:00,4.5561,0.0,8.9729,0.0212
2023-10-01 12:00:00,4.5648,0.0,9.1108,0.0206
2023-10-01 13:00:00,4.5583,0.0,8.8618,0.0205
2023-10-01 14:00:00,8.6557,0.0,12.9241,1.3869
2023-10-01 15:00:00,16.3047,0.0,20.5828,3.9202
2023-10-01 16:00:00,4.6081,0.0,9.1124,0.0542
2023-10-01 17:00:00,4.4919,0.0,8.7434,0.0209
2023-10-01 18:00:00,4.5615,0.0,9.1124,0.0204
2023-10-01 19:00:00,4.5004,0.0,9.5573,0.0205
2023-10-01 20:00:00,4.5091,0.0,9.5805,0.0204
2023-10-01 21:00:00,4.5102,0.0,9.7223,0.0204
2023-10-01 22:00:00,4.5664,0.0,8.9981,0.0205
2023-10-01 23:00:00,4.4593,0.0,8.8589,0.0207
2023-10-02 00:00:00,4.5024,0.0,9.1692,0.0205
2023-10-02 01:00:00,4.4813,0.0,9.2471,0.021
2023-10-02 02:00:00,4.562,0.0,9.1736,0.0212
2023-10-02 03:00:00,4.5193,0.0,9.0371,0.0216
2023-10-02 04:00:00,4.4959,0.0,9.0803,0.0215
2023-10-02 05:00:00,4.4901,0.0,9.4416,0.0205
2023-10-02 06:00:00,14.8468,0.0,20.1879,3.4095
2023-10-02 07:00:00,24.8462,0.0,32.0885,6.8766
2023-10-02 08:00:00,41.5295,0.0,50.2651,14.0209
2023-10-02 09:00:00,47.5255,0.0,60.3359,13.9083
2023-10-02 10:00:00,47.3339,0.0,59.0288,15.5127
2023-10-02 11:00:00,45.1977,0.0,59.2607,12.9695
2023-10-02 12:00:00,35.4425,0.0,50.1681,9.6765
2023-10-02 13:00:00,24.6214,0.0,38.4735,5.3042
2023-10-02 14:00:00,11.9772,0.0,25.0805,1.2559
2023-10-02 15:00:00,9.3284,0.0,22.6382,0.0217
2023-10-02 16:00:00,7.8827,0.0,21.5262,0.0221
2023-10-02 17:00:00,4.9172,0.0,16.0632,0.0215
2023-10-02 18:00:00,4.3872,0.0,10.6106,0.0209
2023-10-02 19:00:00,4.4146,0.0,10.1617,0.0205
2023-10-02 20:00:00,4.366,0.0,9.7142,0.0207
2023-10-02 21:00:00,4.3598,0.0,9.8128,0.0212
2023-10-02 22:00:00,4.3947,0.0,9.0614,0.0216
2023-10-02 23:00:00,4.3806,0.0,9.1156,0.0216
2023-10-03 00:00:00,4.4186,0.0,9.2829,0.0215
2023-10-03 01:00:00,4.4944,0.0,9.4442,0.0215
2023-10-03 02:00:00,4.467,0.0,9.2433,0.0216
2023-10-03 03:00:00,4.4788,0.0,9.2908,0.0216
2023-10-03 04:00:00,4.4719,0.0,9.2494,0.0216
2023-10-03 05:00:00,4.4786,0.0,9.3615,0.0216
2023-10-03 06:00:00,5.7088,0.0,13.1299,0.0213
2023-10-03 07:00:00,21.2954,0.0,31.5412,5.0229
2023-10-03 08:00:00,41.3351,0.0,57.3374,10.7832
2023-10-03 09:00:00,46.2023,0.0,62.6406,12.9528
2023-10-03 10:00:00,50.9488,0.0,65.2156,15.6738
2023-10-03 11:00:00,47.1714,0.0,60.6814,16.2196
2023-10-03 12:00:00,45.888,0.0,59.024,16.4159
2023-10-03 13:00:00,38.5376,0.0,57.0562,11.0583
2023-10-03 14:00:00,19.2562,0.0,36.2884,4.1902
2023-10-03 15:00:00,9.5416,0.0,26.1319,0.1636
2023-10-03 16:00:00,8.9501,0.0,24.0969,0.0238
2023-10-03 17:00:00,6.8794,0.0,18.914,0.0221
2023-10-03 18:00:00,5.2969,0.0,15.6259,0.0213
2023-10-03 19:00:00,5.4206,0.0,13.2392,0.1759
2023-10-03 20:00:00,5.0432,0.0,9.9693,0.0207
2023-10-03 21:00:00,5.0877,0.0,9.7906,0.0209
2023-10-03 22:00:00,5.0953,0.0,9.6991,0.0205
2023-10-03 23:00:00,5.0882,0.0,9.0766,0.0205
2023-10-04 00:00:00,5.1702,0.0,9.7535,0.0214
2023-10-04 01:00:00,5.1296,0.0,9.4518,0.0213
2023-10-04 02:00:00,5.0621,0.0,9.5199,0.0216
2023-10-04 03:00:00,5.1095,0.0,9.901,0.0215
2023-10-04 04:00:00,5.0609,0.0,9.5531,0.0215
2023-10-04 05:00:00,5.2675,0.0,10.2605,0.0205
2023-10-04 06:00:00,6.0871,0.0,13.4859,0.0208
2023-10-04 07:00:00,24.0125,0.0,38.8308,4.6709
2023-10-04 08:00:00,30.4804,0.0,47.93,7.3367
2023-10-04 09:00:00,44.8003,0.0,60.8921,12.8655
2023-10-04 10:00:00,30.019,0.0,48.1385,6.139
2023-10-04 11:00:00,23.6126,0.0,45.1877,3.7081
2023-10-04 12:00:00,21.3818,0.0,37.8082,3.7301
2023-10-04 13:00:00,25.2765,0.0,40.5803,4.7728
2023-10-04 14:00:00,16.7346,0.0,30.3176,2.4347
2023-10-04 15:00:00,7.8686,0.0,21.859,0.022
2023-10-04 16:00:00,7.2041,0.0,20.8901,0.0222
2023-10-04 17:00:00,5.9533,0.0,18.6306,0.0216
2023-10-04 18:00:00,5.1881,0.0,15.4196,0.0216
2023-10-04 19:00:00,4.4132,0.0,13.2265,0.0217
2023-10-04 20:00:00,4.4611,0.0,10.064,0.0214
2023-10-04 21:00:00,4.4487,0.0,9.7469,0.0216
2023-10-04 22:00:00,4.4706,0.0,9.6514,0.0216
2023-10-04 23:00:00,4.3691,0.0,9.0696,0.0209
2023-10-05 00:00:00,4.5002,0.0,9.7213,0.0212
2023-10-05 01:00:00,4.5356,0.0,9.6283,0.0216
2023-10-05 02:00:00,4.4,0.0,9.5115,0.0216
2023-10-05 03:00:00,4.395,0.0,9.582,0.0212
2023-10-05 04:00:00,4.3867,0.0,9.4567,0.0212
2023-10-05 05:00:00,4.4811,0.0,9.7798,0.0211
2023-10-05 06:00:00,7.153,0.0,14.8796,0.5032
2023-10-05 07:00:00,17.517,0.0,26.3872,3.9926
2023-10-05 08:00:00,24.3813,0.0,37.5598,7.0461
2023-10-05 09:00:00,43.1923,0.0,65.0694,9.8358
2023-10-05 10:00:00,37.4732,0.0,58.3341,8.2928
2023-10-05 11:00:00,28.5231,0.0,48.6984,5.7802
2023-10-05 12:00:00,15.3562,0.0,32.6312,2.8386
2023-10-05 13:00:00,9.0198,0.0,26.13,0.0219
2023-10-05 14:00:00,10.8014,0.0,26.5248,0.0216
2023-10-05 15:00:00,7.6527,0.0,22.966,0.0222
2023-10-05 16:00:00,15.5149,0.0,29.6958,2.7803
2023-10-05 17:00:00,6.9901,0.0,18.8026,0.0262
2023-10-05 18:00:00,5.4393,0.0,12.3418,0.0215
2023-10-05 19:00:00,4.4479,0.0,10.2532,0.0216
2023-10-05 20:00:00,4.459,0.0,9.6776,0.0216
2023-10-05 21:00:00,4.4223,0.0,9.5014,0.0214
2023-10-05 22:00:00,4.4861,0.0,9.2198,0.0216
2023-10-05 23:00:00,4.5126,0.0,9.3198,0.0215
2023-10-06 00:00:00,4.4655,0.0,9.2629,0.0214
2023-10-06 01:00:00,4.4953,0.0,9.2815,0.0209
2023-10-06 02:00:00,4.4534,0.0,9.2602,0.0216
2023-10-06 03:00:00,4.4105,0.0,9.5775,0.0216
2023-10-06 04:00:00,4.4383,0.0,9.4494,0.0216
2023-10-06 05:00:00,4.761,0.0,9.9886,0.0216
2023-10-06 06:00:00,5.7414,0.0,13.1983,0.0216
2023-10-06 07:00:00,26.8426,0.0,38.9408,6.3809
2023-10-06 08:00:00,45.1253,0.0,59.9261,11.4705
2023-10-06 09:00:00,38.4372,0.0,51.8037,10.4086
2023-10-06 10:00:00,29.3561,0.0,39.3254,8.4635
2023-10-06 11:00:00,15.4698,0.0,25.5131,3.8203
2023-10-06 12:00:00,14.501,0.0,23.4305,3.8226
2023-10-06 13:00:00,9.563,0.0,20.704,1.7632
2023-10-06 14:00:00,6.9521,0.0,20.1109,0.0223
2023-10-06 15:00:00,7.4873,0.0,19.5697,0.0216
2023-10-06 16:00:00,6.5324,0.0,17.3489,0.0924
2023-10-06 17:00:00,5.1622,0.0,11.5908,0.0213
2023-10-06 18:00:00,4.9241,0.0,11.0426,0.0215
2023-10-06 19:00:00,4.2787,0.0,10.0699,0.0207
2023-10-06 20:00:00,4.3939,0.0,9.8941,0.0205
2023-10-06 21:00:00,4.3668,0.0,9.4425,0.0208
2023-10-06 22:00:00,4.3672,0.0,9.0189,0.0216
2023-10-06 23:00:00,4.3723,0.0,8.9899,0.0212
2023-10-07 00:00:00,4.5533,0.0,9.4611,0.0209
2023-10-07 01:00:00,4.5191,0.0,9.1678,0.0214
2023-10-07 02:00:00,4.486,0.0,9.1084,0.0216
2023-10-07 03:00:00,4.4694,0.0,9.0643,0.0216
2023-10-07 04:00:00,4.4277,0.0,9.3794,0.0216
2023-10-07 05:00:00,4.4648,0.0,9.2754,0.0216
2023-10-07 06:00:00,4.3488,0.0,9.595,0.0215
2023-10-07 07:00:00,4.3729,0.0,9.3133,0.0206
2023-10-07 08:00:00,4.3727,0.0,9.3182,0.0205
2023-10-07 09:00:00,4.3846,0.0,9.1113,0.0206
2023-10-07 10:00:00,4.3778,0.0,9.0055,0.0209
2023-10-07 11:00:00,4.392,0.0,8.9761,0.0214
2023-10-07 12:00:00,4.3542,0.0,9.132,0.0209
2023-10-07 13:00:00,4.4037,0.0,8.9854,0.0216
2023-10-07 14:00:00,14.4815,0.0,18.9327,3.3951
2023-10-07 15:00:00,15.9608,0.0,20.4331,3.894
2023-10-07 16:00:00,16.0254,0.0,20.6439,3.9128
2023-10-07 17:00:00,15.2054,0.0,19.6643,3.6576
2023-10-07 18:00:00,7.4323,0.0,12.0366,1.0649
2023-10-07 19:00:00,4.3105,0.0,9.2854,0.021
2023-10-07 20:00:00,4.2843,0.0,9.36,0.0205
2023-10-07 21:00:00,4.3269,0.0,9.5954,0.021
2023-10-07 22:00:00,4.3118,0.0,8.8023,0.0208
2023-10-07 23:00:00,4.3238,0.0,8.9646,0.0204
2023-10-08 00:00:00,4.3819,0.0,8.9677,0.0204
2023-10-08 01:00:00,4.343,0.0,9.2135,0.0204
2023-10-08 02:00:00,4.3637,0.0,9.0599,0.0204
2023-10-08 03:00:00,4.3649,0.0,8.9796,0.0206
2023-10-08 04:00:00,4.3351,0.0,8.9441,0.0206
2023-10-08 05:00:00,4.2861,0.0,9.1813,0.0211
2023-10-08 06:00:00,4.2991,0.0,9.4314,0.0212
2023-10-08 07:00:00,4.2954,0.0,9.2705,0.0213
2023-10-08 08:00:00,4.3275,0.0,9.2434,0.0207
2023-10-08 09:00:00,4.2897,0.0,9.3262,0.0204
2023-10-08 10:00:00,4.3602,0.0,8.9692,0.0208
2023-10-08 11:00:00,4.3637,0.0,8.9896,0.0211
2023-10-08 12:00:00,4.3373,0.0,8.7427,0.0207
2023-10-08 13:00:00,4.3214,0.0,8.875,0.0216
2023-10-08 14:00:00,4.3318,0.0,8.5896,0.0212
2023-10-08 15:00:00,4.3589,0.0,8.8791,0.0216
2023-10-08 16:00:00,4.3443,0.0,8.721,0.0213
2023-10-08 17:00:00,4.3144,0.0,8.9922,0.0204
2023-10-08 18:00:00,4.3219,0.0,9.0596,0.0209
2023-10-08 19:00:00,4.3533,0.0,9.445,0.0205
2023-10-08 20:00:00,4.3003,0.0,9.433,0.021
2023-10-08 21:00:00,4.2902,0.0,9.5301,0.0215
2023-10-08 22:00:00,4.3353,0.0,8.8633,0.0216
2023-10-08 23:00:00,4.3402,0.0,8.8645,0.0209
2023-10-09 00:00:00,4.3637,0.0,9.2527,0.0209
2023-10-09 01:00:00,4.4006,0.0,9.2595,0.0213
2023-10-09 02:00:00,4.3197,0.0,8.9196,0.0215
2023-10-09 03:00:00,4.3251,0.0,8.8489,0.0216
2023-10-09 04:00:00,4.3424,0.0,8.8826,0.0216
2023-10-09 05:00:00,4.3511,0.0,9.4415,0.0213
2023-10-09 06:00:00,4.3161,0.0,9.5735,0.0211
2023-10-09 07:00:00,10.4922,0.0,18.5727,1.9959
2023-10-09 08:00:00,28.8843,0.0,41.8915,7.6736
2023-10-09 09:00:00,47.9034,0.0,62.6313,13.2237
2023-10-09 10:00:00,47.067,0.0,63.7519,12.2765
2023-10-09 11:00:00,42.9593,0.0,58.8032,10.9013
2023-10-09 12:00:00,22.0002,0.0,37.6299,4.0151
2023-10-09 13:00:00,14.3247,0.0,27.2496,1.0952
2023-10-09 14:00:00,20.6357,0.0,34.3091,2.9434
2023-10-09 15:00:00,9.742,0.0,23.01,0.6622
2023-10-09 16:00:00,15.1874,0.0,29.1856,3.8134
2023-10-09 17:00:00,10.1333,0.0,21.7176,2.236
2023-10-09 18:00:00,5.3411,0.0,14.6353,0.0208
2023-10-09 19:00:00,5.0459,0.0,12.4381,0.0206
2023-10-09 20:00:00,4.4814,0.0,9.6318,0.0209
2023-10-09 21:00:00,4.4422,0.0,9.3912,0.0209
2023-10-09 22:00:00,4.4678,0.0,9.2926,0.0216
2023-10-09 23:00:00,4.4962,0.0,8.9806,0.0216
2023-10-10 00:00:00,4.5469,0.0,9.1653,0.0208
2023-10-10 01:00:00,4.4634,0.0,8.979,0.0215
2023-10-10 02:00:00,4.4877,0.0,9.2478,0.0216
2023-10-10 03:00:00,4.5012,0.0,9.2135,0.0216
2023-10-10 04:00:00,4.4303,0.0,9.1117,0.0216
2023-10-10 05:00:00,4.5221,0.0,9.6202,0.0216
2023-10-10 06:00:00,10.4629,0.0,17.5151,1.9605
2023-10-10 07:00:00,30.0986,0.0,42.1585,8.095
2023-10-10 08:00:00,53.0404,0.0,65.3235,15.0227
2023-10-10 09:00:00,57.4737,0.0,76.4484,15.4214
2023-10-10 10:00:00,43.4195,0.0,62.1231,10.5974
2023-10-10 11:00:00,37.3641,0.0,53.8716,8.0836
2023-10-10 12:00:00,29.2063,0.0,38.8444,7.4793
2023-10-10 13:00:00,17.7221,0.0,29.041,1.8594
2023-10-10 14:00:00,12.9999,0.0,25.294,0.0228
2023-10-10 15:00:00,10.1141,0.0,23.7783,0.0223
2023-10-10 16:00:00,8.0861,0.0,20.9285,0.0223
2023-10-10 17:00:00,4.7868,0.0,14.0849,0.0216
2023-10-10 18:00:00,4.4202,0.0,10.6699,0.0216
2023-10-10 19:00:00,4.4465,0.0,10.3747,0.0216
2023-10-10 20:00:00,4.3962,0.0,9.71,0.0216
2023-10-10 21:00:00,4.4458,0.0,9.549,0.0216
2023-10-10 22:00:00,4.4706,0.0,9.2472,0.0214
2023-10-10 23:00:00,4.4521,0.0,9.3549,0.0216
2023-10-11 00:00:00,4.5227,0.0,9.3503,0.0216
2023-10-11 01:00:00,4.4922,0.0,9.2383,0.0216
2023-10-11 02:00:00,4.4245,0.0,9.0857,0.0216
2023-10-11 03:00:00,4.4348,0.0,9.0727,0.0216
2023-10-11 04:00:00,4.385,0.0,9.2528,0.0217
2023-10-11 05:00:00,4.4066,0.0,9.2436,0.0217
2023-10-11 06:00:00,4.4919,0.0,11.0185,0.0217
2023-10-11 07:00:00,6.6356,0.0,17.6783,0.5152
2023-10-11 08:00:00,41.6128,0.0,57.8748,11.6144
2023-10-11 09:00:00,53.5697,0.0,68.4091,16.5877
2023-10-11 10:00:00,57.457,0.0,73.6851,17.4346
2023-10-11 11:00:00,38.2975,0.0,61.4719,8.5263
2023-10-11 12:00:00,16.1131,0.0,33.2835,2.238
2023-10-11 13:00:00,20.5327,0.0,38.2095,4.3823
2023-10-11 14:00:00,22.3855,0.0,39.3921,4.3474
2023-10-11 15:00:00,19.2204,0.0,34.6773,2.6468
2023-10-11 16:00:00,15.1293,0.0,29.6576,1.6918
2023-10-11 17:00:00,12.027,0.0,24.3869,1.8692
2023-10-11 18:00:00,7.5366,0.0,16.7401,0.4251
2023-10-11 19:00:00,5.6787,0.0,11.0307,0.0205
2023-10-11 20:00:00,4.9987,0.0,9.658,0.0204
2023-10-11 21:00:00,4.9714,0.0,9.3261,0.0204
2023-10-11 22:00:00,5.0398,0.0,9.4245,0.0206
2023-10-11 23:00:00,5.0737,0.0,9.1401,0.0205
2023-10-12 00:00:00,5.0885,0.0,9.3867,0.0205
2023-10-12 01:00:00,5.1,0.0,9.0714,0.0204
