Day,Real_Consumption_kWh,Predicted_Consumption_kWh,Difference,Absolute_Error
2024-11-20,604.5313,595.6554796065128,-8.875820393487174,8.875820393487174
2024-11-21,657.7677,555.7534831850646,-102.01421681493537,102.01421681493537
2024-11-22,397.8483,496.0397934879071,98.19149348790711,98.19149348790711
2024-11-23,119.2142,285.7201414951039,166.5059414951039,166.5059414951039
2024-11-24,118.361,149.48198768959355,31.120987689593548,31.120987689593548
2024-11-25,572.9049,404.4204579779192,-168.48444202208077,168.48444202208077
2024-11-26,550.8029,494.1930941032908,-56.60980589670925,56.60980589670925
2024-11-27,439.1455,441.453496539876,2.307996539876001,2.307996539876001
2024-11-28,849.4416000000001,694.9438361581747,-154.49776384182542,154.49776384182542
2024-11-29,390.18820000000005,537.5846088142684,147.3964088142684,147.3964088142684
2024-11-30,127.582,357.8371611483178,230.25516114831782,230.25516114831782
