Date,Grid Organi lbc (L1) [kW],Grid Organi lbc (L2) [kW],Grid Organi lbc (L3) [kW],Chargers (L1) [kW],Chargers (L2) [kW],Chargers (L3) [kW],Solar (L1) [kW],Solar (L2) [kW],Solar (L3) [kW],Chargers achteraan (L1) [kW],Chargers achteraan (L2) [kW],Chargers achteraan (L3) [kW]
2024-12-26 15:00:00,"7,548","6,23","4,874","0,037","0,032","0,02","0,267","0,267","0,273","0,025","0,023","0,022"
2024-12-26 14:45:00,"7,69","7,068","4,86","0,037","0,033","0,02","0,295","0,296","0,302","0,025","0,024","0,022"
2024-12-26 14:30:00,"7,222","5,892","4,717","0,037","0,033","0,02","0,339","0,341","0,345","0,025","0,024","0,022"
2024-12-26 14:15:00,"7,283","5,9","4,965","0,037","0,033","0,02","0,351","0,353","0,357","0,026","0,024","0,022"
2024-12-26 14:00:00,"7,586","6,142","5,103","0,037","0,033","0,02","0,398","0,4","0,404","0,026","0,024","0,022"
2024-12-26 13:45:00,"7,29","6,16","4,946","0,037","0,034","0,019","0,497","0,5","0,502","0,026","0,024","0,022"
2024-12-26 13:30:00,"9,941","8,784","7,534","2,32","2,332","2,299","0,524","0,529","0,529","0,024","0,026","0,024"
2024-12-26 13:15:00,"8,707","7,074","6,253","0,036","0,034","0,02","0,489","0,492","0,493","1,418","1,409","1,407"
2024-12-26 13:00:00,"10,811","9,167","8,218","0,036","0,034","0,02","0,531","0,536","0,536","3,345","3,328","3,326"
2024-12-26 12:45:00,"11,376","9,594","8,668","0,036","0,034","0,02","0,533","0,537","0,538","3,878","3,858","3,855"
2024-12-26 12:30:00,"11,167","10,544","8,68","0,036","0,034","0,02","0,62","0,626","0,625","3,876","3,858","3,853"
2024-12-26 12:15:00,"12,151","9,804","8,611","0,036","0,034","0,02","0,624","0,631","0,629","3,874","3,858","3,853"
2024-12-26 12:00:00,"12,244","9,914","8,665","0,036","0,034","0,02","0,576","0,581","0,58","3,869","3,848","3,846"
2024-12-26 11:45:00,"11,731","11,2","9,932","0,036","0,034","0,02","0,542","0,547","0,547","3,867","3,844","3,844"
2024-12-26 11:30:00,"11,99","13,476","9,92","0,036","0,034","0,02","0,494","0,498","0,498","3,873","3,848","3,848"
2024-12-26 11:15:00,"16,299","17,624","13,887","0,606","0,602","0,586","0,448","0,451","0,452","7,272","7,376","7,302"
2024-12-26 11:00:00,"19,833","20,077","17,476","3,765","3,75","3,718","0,459","0,464","0,464","7,525","7,639","7,562"
2024-12-26 10:45:00,"18,738","17,286","17,444","3,752","3,754","3,72","0,4","0,402","0,404","7,537","7,655","7,577"
2024-12-26 10:30:00,"18,515","17,292","17,425","3,752","3,753","3,718","0,318","0,319","0,323","7,533","7,655","7,572"
2024-12-26 10:15:00,"18,926","18,18","17,516","3,759","3,749","3,712","0,26","0,261","0,266","7,514","7,633","7,548"
2024-12-26 10:00:00,"18,996","17,392","17,652","3,743","3,745","3,708","0,215","0,213","0,219","7,503","7,624","7,539"
2024-12-26 09:45:00,"18,949","17,44","17,646","3,764","3,763","3,73","0,166","0,164","0,17","7,549","7,666","7,587"
2024-12-26 09:30:00,"18,97","17,58","17,85","3,758","3,754","3,72","0,1","0,098","0,103","7,689","7,806","7,727"
2024-12-26 09:15:00,"23,654","21,77","22,008","4,216","4,215","4,177","0,055","0,053","0,058","11,286","11,411","11,304"
2024-12-26 09:00:00,"27,057","25,553","25,613","6,652","6,655","6,602","0,023","0,02","0,025","12,435","12,575","12,449"
2024-12-26 08:45:00,"30,412","29,139","28,807","7,444","7,436","7,382","0,004","-0,001","0,004","15,036","15,172","15,01"
2024-12-26 08:30:00,"29,98","30,188","28,788","7,454","7,446","7,395","0,001","-0,005",0,"15,058","16,564","15,045"
2024-12-26 08:15:00,"22,614","24,414","20,429","7,356","7,34","7,298",0,"-0,006","-0,001","7,265","10,842","7,237"
2024-12-26 08:00:00,"16,043","17,373","13,185","4,235","4,241","4,205",0,"-0,006","-0,001","3,738","7,302","3,7"
2024-12-26 07:45:00,"15,036","16,826","12,734","3,761","3,752","3,721",0,"-0,006","-0,001","3,742","7,308","3,705"
2024-12-26 07:30:00,"12,913","15,63","12,457","3,766","3,758","3,726",0,"-0,006","-0,001","3,158","6,74","3,107"
2024-12-26 07:15:00,"9,685","9,306","8,357","3,406","3,404","3,37",0,"-0,006","-0,001","0,022","0,995","0,024"
2024-12-26 07:00:00,"5,894","6,725","5,804","0,036","0,032","0,02",0,"-0,006","-0,001","0,024","0,022","0,021"
2024-12-26 06:45:00,"5,211","4,131","4,858","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-12-26 06:30:00,"5,124","4,104","4,881","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-12-26 06:15:00,"5,025","3,961","4,884","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-12-26 06:00:00,"5,674","3,87","4,971","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-12-26 05:45:00,"5,056","3,839","4,796","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-12-26 05:30:00,"4,945","3,851","4,84","0,036","0,032","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-12-26 05:15:00,"4,812","3,915","4,868","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-12-26 05:00:00,"4,894","3,887","4,857","0,036","0,032","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-12-26 04:45:00,"4,726","3,941","4,852","0,036","0,032","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-12-26 04:30:00,"4,482","3,926","4,83","0,036","0,032","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-12-26 04:15:00,"4,92","3,889","4,821","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-12-26 04:00:00,"4,852","3,883","4,819","0,036","0,032","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-12-26 03:45:00,"4,43","3,842","4,81","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-12-26 03:30:00,"4,681","3,844","4,829","0,036","0,032","0,021",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-12-26 03:15:00,"4,805","3,918","4,851","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-26 03:00:00,"4,589","3,887","4,861","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-12-26 02:45:00,"4,628","3,927","4,821","0,036","0,034","0,021",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-26 02:30:00,"4,75","3,9","4,769","0,035","0,034","0,021",0,"-0,006","-0,001","0,023","0,023","0,02"
2024-12-26 02:15:00,"4,866","3,932","4,833","0,036","0,034","0,021",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-26 02:00:00,"4,983","3,891","4,804","0,035","0,033","0,02",0,"-0,006","-0,001","0,024","0,022","0,021"
2024-12-26 01:45:00,"4,644","3,867","4,813","0,035","0,034","0,02",0,"-0,006","-0,001","0,023","0,023","0,02"
2024-12-26 01:30:00,"4,916","3,861","4,819","0,035","0,033","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-12-26 01:15:00,"4,512","3,931","4,857","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-26 01:00:00,"4,386","3,945","4,805","0,035","0,034","0,02",0,"-0,006","-0,001","0,023","0,023","0,02"
2024-12-26 00:45:00,"4,814","4,136","4,793","0,035","0,034","0,02",0,"-0,006","-0,001","0,023","0,023","0,02"
2024-12-26 00:30:00,"4,669","4,154","4,768","0,035","0,033","0,021",0,"-0,006","-0,001","0,023","0,022","0,021"
2024-12-26 00:15:00,"4,503","4,168","4,812","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-26 00:00:00,"4,606","4,044","4,846","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-25 23:45:00,"4,848","3,991","4,931","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,022","0,021"
2024-12-25 23:30:00,"4,583","3,877","4,838","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-25 23:15:00,"4,353","3,896","4,781","0,036","0,034","0,021",0,"-0,006","-0,001","0,024","0,022","0,021"
2024-12-25 23:00:00,"4,79","3,913","4,838","0,036","0,033","0,021",0,"-0,006","-0,001","0,024","0,022","0,021"
2024-12-25 22:45:00,"4,729","3,914","4,795","0,036","0,032","0,021",0,"-0,006","-0,001","0,024","0,022","0,021"
2024-12-25 22:30:00,"4,451","3,961","4,835","0,036","0,032","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-12-25 22:15:00,"5,169","3,961","4,846","0,036","0,032","0,021",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-12-25 22:00:00,"4,878","3,94","4,814","0,036","0,032","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-12-25 21:45:00,"4,656","3,856","4,847","0,036","0,032","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-12-25 21:30:00,"4,803","3,901","4,86","0,036","0,033","0,021",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-12-25 21:15:00,"5,22","3,836","4,778","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-12-25 21:00:00,"4,946","3,91","4,878","0,036","0,032","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-12-25 20:45:00,"4,56","3,828","4,794","0,036","0,032","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-12-25 20:30:00,"4,999","3,872","4,861","0,036","0,033","0,021",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-12-25 20:15:00,"5,157","3,85","4,792","0,037","0,033","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-12-25 20:00:00,"4,64","3,916","4,859","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-25 19:45:00,"4,772","3,872","4,826","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-12-25 19:30:00,"5,322","3,866","4,847","0,036","0,033","0,021",0,"-0,006","-0,001","0,024","0,022","0,021"
2024-12-25 19:15:00,"5,235","3,846","4,767","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-12-25 19:00:00,"5,302","4,058","4,818","0,036","0,032","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-12-25 18:45:00,"5,399","4,294","4,761","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-25 18:30:00,"5,828","4,41","4,823","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-25 18:15:00,"5,59","4,322","4,747","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-25 18:00:00,"5,194","4,37","4,808","0,036","0,032","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-12-25 17:45:00,"5,548","4,336","4,81","0,036","0,032","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-12-25 17:30:00,"5,298","4,374","4,847","0,036","0,032","0,02",0,"-0,006","-0,001","0,024","0,022","0,021"
2024-12-25 17:15:00,"5,26","4,338","4,805","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,022","0,021"
2024-12-25 17:00:00,"5,247","4,386","4,848","0,036","0,032","0,02",0,"-0,006","-0,002","0,024","0,022","0,021"
2024-12-25 16:45:00,"5,525","4,353","4,778","0,036","0,032","0,02","0,001","-0,005",0,"0,024","0,022","0,021"
2024-12-25 16:30:00,"5,32","4,388","4,798","0,036","0,032","0,02","0,001","-0,005",0,"0,024","0,022","0,021"
2024-12-25 16:15:00,"4,887","4,296","4,74","0,036","0,032","0,021","0,002",0,"0,004","0,024","0,022","0,022"
2024-12-25 16:00:00,"5,122","4,31","4,792","0,036","0,032","0,021","0,036","0,035","0,04","0,024","0,022","0,022"
2024-12-25 15:45:00,"5,125","4,294","4,781","0,036","0,032","0,02","0,071","0,071","0,076","0,024","0,022","0,022"
2024-12-25 15:30:00,"4,658","4,229","4,712","0,036","0,032","0,021","0,116","0,116","0,121","0,024","0,022","0,022"
2024-12-25 15:15:00,"4,781","4,198","4,625","0,036","0,032","0,02","0,149","0,149","0,153","0,024","0,022","0,021"
2024-12-25 15:00:00,"4,99","4,19","4,612","0,036","0,032","0,02","0,196","0,197","0,201","0,024","0,022","0,02"
2024-12-25 14:45:00,"4,729","4,092","4,507","0,036","0,032","0,02","0,242","0,243","0,246","0,024","0,022","0,02"
2024-12-25 14:30:00,"4,991","4,072","4,496","0,036","0,033","0,02","0,288","0,29","0,292","0,024","0,023","0,02"
2024-12-25 14:15:00,"4,623","3,985","4,404","0,036","0,034","0,02","0,329","0,331","0,334","0,024","0,023","0,02"
2024-12-25 14:00:00,"4,869","4,006","4,463","0,036","0,034","0,02","0,398","0,402","0,403","0,024","0,023","0,02"
2024-12-25 13:45:00,"4,257","3,835","4,33","0,036","0,034","0,02","0,518","0,522","0,523","0,024","0,023","0,02"
2024-12-25 13:30:00,"4,293","3,752","4,205","0,036","0,034","0,019","0,598","0,603","0,602","0,024","0,023","0,02"
2024-12-25 13:15:00,"4,608","3,7","4,129","0,036","0,034","0,02","0,667","0,674","0,672","0,024","0,023","0,02"
2024-12-25 13:00:00,"4,125","3,613","4,061","0,036","0,034","0,02","0,758","0,766","0,761","0,023","0,023","0,02"
2024-12-25 12:45:00,"4,116","3,65","4,065","0,036","0,034","0,02","0,703","0,71","0,708","0,024","0,023","0,02"
2024-12-25 12:30:00,"4,332","3,565","3,989","0,036","0,034","0,02","0,818","0,827","0,822","0,024","0,023","0,02"
2024-12-25 12:15:00,"4,4","3,627","4,044","0,036","0,034","0,02","0,721","0,728","0,725","0,023","0,023","0,02"
2024-12-25 12:00:00,"4,263","3,78","4,251","0,036","0,034","0,02","0,618","0,624","0,622","0,024","0,023","0,02"
2024-12-25 11:45:00,"4,236","3,584","4,077","0,036","0,034","0,02","0,761","0,769","0,766","0,024","0,023","0,02"
2024-12-25 11:30:00,"4,499","3,612","4,067","0,036","0,034","0,02","0,767","0,775","0,771","0,024","0,023","0,02"
2024-12-25 11:15:00,"4,13","3,581","3,995","0,036","0,034","0,02","0,753","0,762","0,757","0,024","0,023","0,02"
2024-12-25 11:00:00,"4,28","3,711","4,128","0,036","0,034","0,02","0,672","0,679","0,676","0,024","0,023","0,02"
2024-12-25 10:45:00,"4,652","3,737","4,189","0,036","0,034","0,02","0,603","0,609","0,607","0,024","0,023","0,02"
2024-12-25 10:30:00,"5,178","3,906","4,327","0,036","0,034","0,02","0,45","0,454","0,454","0,024","0,023","0,02"
2024-12-25 10:15:00,"4,616","4,073","4,574","0,036","0,034","0,02","0,305","0,307","0,309","0,024","0,023","0,02"
2024-12-25 10:00:00,"4,849","4,056","4,654","0,036","0,033","0,02","0,316","0,318","0,32","0,024","0,023","0,02"
2024-12-25 09:45:00,"5,16","4,195","4,704","0,036","0,033","0,02","0,164","0,163","0,168","0,024","0,023","0,02"
2024-12-25 09:30:00,"4,801","4,211","4,662","0,036","0,034","0,02","0,16","0,16","0,164","0,024","0,023","0,021"
2024-12-25 09:15:00,"4,967","4,326","4,759","0,036","0,033","0,02","0,06","0,058","0,063","0,024","0,023","0,02"
2024-12-25 09:00:00,"5,34","4,385","4,845","0,036","0,033","0,02","0,026","0,024","0,03","0,024","0,022","0,02"
2024-12-25 08:45:00,"5,129","4,312","4,754","0,036","0,032","0,02","0,003","-0,002","0,003","0,024","0,022","0,021"
2024-12-25 08:30:00,"4,8","4,338","4,781","0,036","0,032","0,02","0,001","-0,005",0,"0,024","0,022","0,021"
2024-12-25 08:15:00,"4,865","4,379","4,814","0,036","0,032","0,02",0,"-0,006","-0,001","0,024","0,022","0,021"
2024-12-25 08:00:00,"5,24","4,257","4,872","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,022","0,021"
2024-12-25 07:45:00,"4,98","4,169","4,961","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-25 07:30:00,"4,825","4,058","4,823","0,036","0,032","0,02",0,"-0,006","-0,001","0,024","0,022","0,021"
2024-12-25 07:15:00,"4,984","4,08","4,812","0,036","0,032","0,02",0,"-0,006","-0,001","0,024","0,022","0,021"
2024-12-25 07:00:00,"5,156","4,084","4,812","0,036","0,032","0,02",0,"-0,006","-0,001","0,024","0,022","0,021"
2024-12-25 06:45:00,"5,003","4,095","4,836","0,036","0,032","0,021",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-25 06:30:00,"5,267","4,15","4,898","0,036","0,032","0,022",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-25 06:15:00,"5,288","3,908","4,838","0,036","0,032","0,021",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-25 06:00:00,"4,943","3,91","5,035","0,036","0,032","0,022",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-25 05:45:00,"4,914","3,829","4,836","0,036","0,032","0,022",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-25 05:30:00,"5,062","3,919","4,876","0,036","0,032","0,022",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-25 05:15:00,"4,775","3,78","4,743","0,036","0,032","0,022",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-25 05:00:00,"4,539","3,842","4,795","0,036","0,032","0,022",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-25 04:45:00,"4,633","3,895","4,838","0,036","0,032","0,022",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-25 04:30:00,"4,716","3,814","4,78","0,036","0,032","0,022",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-25 04:15:00,"4,678","3,848","4,837","0,036","0,032","0,022",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-25 04:00:00,"4,495","3,881","4,889","0,036","0,032","0,022",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-25 03:45:00,"4,901","3,946","4,936","0,035","0,032","0,022",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-25 03:30:00,"4,66","3,785","4,75","0,036","0,033","0,022",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-25 03:15:00,"4,685","3,89","4,831","0,035","0,033","0,022",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-25 03:00:00,"4,761","3,896","4,815","0,035","0,032","0,022",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-25 02:45:00,"5,323","3,885","4,802","0,035","0,034","0,022",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-25 02:30:00,"4,629","3,96","4,865","0,035","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-25 02:15:00,"4,6","3,812","4,704","0,035","0,034","0,021",0,"-0,006","-0,001","0,024","0,023","0,021"
2024-12-25 02:00:00,"4,936","3,849","4,797","0,035","0,033","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-25 01:45:00,"4,724","3,924","4,871","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2024-12-25 01:30:00,"4,76","4,022","4,927","0,035","0,033","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2024-12-25 01:15:00,"4,888","3,822","4,729","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-25 01:00:00,"4,875","4,001","4,804","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-25 00:45:00,"4,689","4,178","4,823","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2024-12-25 00:30:00,"4,622","4,136","4,806","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2024-12-25 00:15:00,"5,098","4,267","4,904","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-25 00:00:00,"4,676","4,061","4,892","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2024-12-24 23:45:00,"4,569","3,973","4,858","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-24 23:30:00,"4,981","3,919","4,795","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2024-12-24 23:15:00,"4,934","3,946","4,816","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2024-12-24 23:00:00,"4,509","3,907","4,78","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-24 22:45:00,"5,027","4,044","4,902","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-24 22:30:00,"5,564","3,996","4,883","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2024-12-24 22:15:00,"4,856","3,903","4,78","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-24 22:00:00,"4,635","3,897","4,851","0,036","0,033","0,02",0,"-0,006","-0,001","0,025","0,022","0,021"
2024-12-24 21:45:00,"5,364","3,921","4,88","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-24 21:30:00,"5,227","4,025","4,91","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-24 21:15:00,"4,76","3,789","4,744","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2024-12-24 21:00:00,"5,188","3,833","4,794","0,036","0,033","0,02",0,"-0,006","-0,001","0,025","0,023","0,021"
2024-12-24 20:45:00,"5,202","3,887","4,847","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2024-12-24 20:30:00,"5,272","3,954","4,896","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2024-12-24 20:15:00,"5,117","3,942","4,869","0,036","0,034","0,019",0,"-0,006","-0,001","0,025","0,023","0,02"
2024-12-24 20:00:00,"4,908","3,815","4,766","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-24 19:45:00,"5,318","3,837","4,835","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,023","0,02"
2024-12-24 19:30:00,"5,508","3,869","4,894","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2024-12-24 19:15:00,"5,458","3,859","4,774","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2024-12-24 19:00:00,"5,645","4,1","4,888","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2024-12-24 18:45:00,"5,631","4,184","4,778","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,023","0,02"
2024-12-24 18:30:00,"6,386","4,364","4,81","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2024-12-24 18:15:00,"5,775","4,343","4,773","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,023","0,021"
2024-12-24 18:00:00,"5,657","4,494","4,926","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,024","0,02"
2024-12-24 17:45:00,"5,778","4,414","4,894","0,036","0,034","0,019",0,"-0,006","-0,001","0,025","0,023","0,02"
2024-12-24 17:30:00,"5,718","4,454","4,968","0,036","0,033","0,02",0,"-0,006","-0,001","0,025","0,023","0,021"
2024-12-24 17:15:00,"5,927","4,474","4,959","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,023","0,022"
2024-12-24 17:00:00,"5,708","4,338","4,788","0,036","0,032","0,02",0,"-0,007","-0,002","0,025","0,023","0,022"
2024-12-24 16:45:00,"5,669","4,324","4,798","0,036","0,032","0,02","0,001","-0,005",0,"0,025","0,023","0,022"
2024-12-24 16:30:00,"5,762","4,386","4,865","0,036","0,033","0,02","0,001","-0,005",0,"0,025","0,023","0,022"
2024-12-24 16:15:00,"5,505","4,415","4,884","0,036","0,033","0,02","0,009","0,006","0,012","0,025","0,023","0,022"
2024-12-24 16:00:00,"5,383","4,39","4,853","0,036","0,034","0,02","0,043","0,041","0,046","0,025","0,023","0,022"
2024-12-24 15:45:00,"5,433","4,328","4,863","0,036","0,034","0,02","0,106","0,104","0,11","0,025","0,023","0,022"
2024-12-24 15:30:00,"6,268","5,6","4,741","0,036","0,034","0,02","0,2","0,198","0,204","0,025","0,023","0,022"
2024-12-24 15:15:00,"7,011","5,905","4,839","0,036","0,034","0,02","0,279","0,28","0,284","0,059","0,072","0,066"
2024-12-24 15:00:00,"9,213","8,1","7,897","0,036","0,034","0,02","0,228","0,228","0,234","2,007",2,"1,997"
2024-12-24 14:45:00,"11,694","9,962","10,479","0,036","0,034","0,02","0,253","0,254","0,258","3,875","3,855","3,857"
2024-12-24 14:30:00,"12,842","9,964","10,792","0,035","0,034","0,021","0,251","0,251","0,256","3,873","3,85","3,854"
2024-12-24 14:15:00,"12,631","9,906","11,084","0,036","0,034","0,02","0,332","0,334","0,338","3,881","3,858","3,86"
2024-12-24 14:00:00,"12,706","9,866","11,262","0,036","0,034","0,02","0,378","0,38","0,382","3,864","3,842","3,844"
2024-12-24 13:45:00,"12,667","9,887","11,432","0,036","0,034","0,02","0,287","0,287","0,292","3,862","3,839","3,843"
2024-12-24 13:30:00,"12,447","9,607","11,343","0,036","0,034","0,02","0,292","0,292","0,297","3,466","3,446","3,45"
2024-12-24 13:15:00,"11,722","9,394","10,199","0,036","0,034","0,02","0,457","0,461","0,461","3,182","3,165","3,145"
2024-12-24 13:00:00,"9,26","7,009","7,63","0,036","0,034","0,02","0,57","0,575","0,574","0,718","0,727","0,724"
2024-12-24 12:45:00,"8,713","6,272","7,08","0,036","0,034","0,02","0,437","0,44","0,441","0,024","0,023","0,023"
2024-12-24 12:30:00,"8,633","6,436","6,964","0,036","0,034","0,02","0,444","0,446","0,447","0,024","0,023","0,023"
2024-12-24 12:15:00,"9,01","6,618","7,066","0,036","0,034","0,02","0,352","0,355","0,357","0,025","0,023","0,023"
2024-12-24 12:00:00,"9,526","6,562","7,13","0,036","0,034","0,02","0,373","0,375","0,377","0,025","0,024","0,024"
2024-12-24 11:45:00,"8,996","6,536","7,133","0,036","0,033","0,02","0,389","0,391","0,394","0,025","0,024","0,024"
2024-12-24 11:30:00,11,"8,799","9,674","0,036","0,033","0,02","0,416","0,419","0,42","2,386","2,37","2,365"
2024-12-24 11:15:00,"11,828","9,583","10,558","0,036","0,033","0,02","0,332","0,334","0,338",3,"2,979","2,974"
2024-12-24 11:00:00,"11,793","10,128","10,076","0,036","0,032","0,02","0,338","0,339","0,343",3,"3,544","2,976"
2024-12-24 10:45:00,"10,956","11,339","9,249","0,036","0,032","0,02","0,306","0,307","0,312","2,024","4,536","2,01"
2024-12-24 10:30:00,"8,791","11,074","7,234","0,036","0,032","0,019","0,301","0,301","0,306","0,032","3,517","0,03"
2024-12-24 10:15:00,"9,025","10,435","7,328","0,036","0,033","0,019","0,335","0,336","0,34","0,032","3,75","0,03"
2024-12-24 10:00:00,"11,051","12,744","9,489","0,089","0,084","0,072","0,365","0,366","0,37","2,276","6,009","2,262"
2024-12-24 09:45:00,"19,592","20,506","17,118","3,032","3,011",3,"0,183","0,182","0,189","7,115","10,842","7,084"
2024-12-24 09:30:00,"20,847","23,901","18,498","3,887","3,858","3,846","0,126","0,123","0,13","7,6","11,322","7,569"
2024-12-24 09:15:00,"20,716","23,517","18,561","3,887","3,855","3,848","0,082","0,08","0,085","7,604","11,325","7,576"
2024-12-24 09:00:00,"20,66","22,967","18,67","3,885","3,856","3,846","0,071","0,07","0,074","7,614","11,337","7,586"
