Date,Consumption [kWh],Grid Organi lbc (L1) [kWh],Grid Organi lbc (L2) [kWh],Grid Organi lbc (L3) [kWh],Chargers (L1) [kWh],Chargers (L2) [kWh],Chargers (L3) [kWh],Solar (L1) [kWh],Solar (L2) [kWh],Solar (L3) [kWh],Chargers achteraan (L1) [kWh],Chargers achteraan (L2) [kWh],Chargers achteraan (L3) [kWh]
2024-11-20 02:00:00,"14,262","5,299","4,148","4,823","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,028"
2024-11-20 01:00:00,"14,404","5,256","4,249","4,906","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,023","0,027"
2024-11-20 00:00:00,"14,531","5,199","4,423","4,916","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,023","0,027"
2024-11-19 23:00:00,"14,331","5,228","4,173","4,937","0,036","0,034","0,019",0,"-0,006","-0,001","0,025","0,023","0,027"
2024-11-19 22:00:00,"14,535","5,361","4,251","4,931","0,037","0,034","0,019",0,"-0,006","-0,001","0,025","0,023","0,027"
2024-11-19 21:00:00,"14,474","5,448","4,131","4,903","0,037","0,033","0,02",0,"-0,006","-0,001","0,025","0,023","0,028"
2024-11-19 20:00:00,"14,897","5,608","4,355","4,941","0,037","0,033","0,02",0,"-0,006","-0,001","0,025","0,023","0,027"
2024-11-19 19:00:00,"17,062","6,895","5,131","5,042","0,037","0,033","0,021",0,"-0,006","-0,001","0,025","0,023","0,028"
2024-11-19 18:00:00,"20,184","8,016","6,537","5,638","0,037","0,032","0,021",0,"-0,006","-0,001","0,026","0,023","0,028"
2024-11-19 17:00:00,"24,083","9,214","8,103","6,773","0,037","0,032","0,02",0,"-0,006","-0,001","0,472","1,098","0,472"
2024-11-19 16:00:00,"40,412","14,569","13,323","12,413","0,036","0,033","0,021","0,037","0,033","0,038","4,958","5,359","4,92"
2024-11-19 15:00:00,"53,001","17,533","17,904","16,909","0,036","0,033","1,369","0,217","0,217","0,221",8,"9,905","7,968"
2024-11-19 14:00:00,"48,164","15,737","14,457","17,144","0,038","0,033","3,407","0,274","0,275","0,278","5,9","6,211","5,89"
2024-11-19 13:00:00,"40,085","12,012","14,213","13,078","0,039","0,084","3,086","0,259","0,26","0,263","2,198","4,227","2,185"
2024-11-19 12:00:00,"56,735","17,031","18,596","20,354","0,04","2,1","5,315","0,25","0,251","0,253","7,345","7,803","7,284"
2024-11-19 11:00:00,"91,864","26,222","31,366","33,208","4,08","6,156","9,627","0,355","0,357","0,357","12,866","16,474","16,189"
2024-11-19 10:00:00,"110,693","31,109","38,615","39,676","3,37","4,339","6,467","0,429","0,432","0,432","18,656","26,084","25,98"
2024-11-19 09:00:00,"116,87","35,155","40,847","40,155","0,031","0,034","0,043","0,237","0,237","0,24","25,725","33,027","32,87"
2024-11-19 08:00:00,"105,586","31,445","37,792","36,277","4,544","4,516","4,509","0,025","0,021","0,026","17,895","24,913","24,364"
2024-11-19 07:00:00,"43,162","12,326","15,813","15,03","3,443","3,423","3,415",0,"-0,006","-0,001","1,379","5,115","5,112"
2024-11-19 06:00:00,"25,843","6,055","11,213","8,582","0,036","0,032","0,022",0,"-0,006","-0,001","0,032","2,239","2,243"
2024-11-19 05:00:00,"14,938","4,606","4,824","5,514","0,036","0,032","0,021",0,"-0,006","-0,001","0,025","0,024","0,022"
2024-11-19 04:00:00,"14,068","4,437","4,232","5,407","0,036","0,032","0,02",0,"-0,006","-0,001","0,025","0,025","0,021"
2024-11-19 03:00:00,"14,48","4,667","4,331","5,489","0,036","0,032","0,02",0,"-0,006","-0,001","0,025","0,025","0,021"
2024-11-19 02:00:00,"14,403","4,637","4,318","5,456","0,036","0,033","0,02",0,"-0,006","-0,001","0,025","0,025","0,021"
2024-11-19 01:00:00,"14,453","4,634","4,395","5,432","0,037","0,033","0,02",0,"-0,006","-0,001","0,025","0,025","0,02"
2024-11-19 00:00:00,"14,685","4,658","4,552","5,482","0,037","0,034","0,019",0,"-0,006","-0,001","0,025","0,025","0,02"
2024-11-18 23:00:00,"14,564","4,723","4,396","5,452","0,037","0,033","0,02",0,"-0,006","-0,001","0,025","0,025","0,021"
2024-11-18 22:00:00,"14,483","4,707","4,333","5,451","0,037","0,034","0,019",0,"-0,006","-0,001","0,025","0,026","0,021"
2024-11-18 21:00:00,"14,704","4,961","4,337","5,413","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,026","0,021"
2024-11-18 20:00:00,"14,706","4,994","4,325","5,395","0,037","0,034","0,02",0,"-0,006","-0,001","0,025","0,026","0,021"
2024-11-18 19:00:00,"16,041","6,03","4,651","5,367","0,037","0,034","0,02",0,"-0,006","-0,001","0,025","0,026","0,021"
2024-11-18 18:00:00,"19,282","7,364","6,121","5,804","0,114","0,108","0,072",0,"-0,006","-0,001","0,025","0,027","0,022"
2024-11-18 17:00:00,"32,45","11,646","9,783","11,028","1,882","1,883","3,782",0,"-0,006","-0,001","1,264","1,248","1,257"
2024-11-18 16:00:00,"47,005","15,703","13,81","17,236","3,822","3,832","7,541","0,086","0,083","0,088","2,731","2,695","2,721"
2024-11-18 15:00:00,"60,142","19,447","17,547","21,14","5,984","5,992","9,732","0,665","0,672","0,67","4,841","4,809","4,84"
2024-11-18 14:00:00,"87,184","27,635","25,902","29,41","9,349","9,381","13,11","1,403","1,423","1,411","10,382","10,402","10,403"
2024-11-18 13:00:00,"105,793","33,62","31,908","35,187","10,25","10,29","13,972","1,68","1,706","1,691","15,778","15,833","15,794"
2024-11-18 12:00:00,"114,746","39,238","34,24","34,963","12,575","10,092","9,702","2,087","2,118","2,1","18,825","18,826","19,585"
2024-11-18 11:00:00,"121,629","41,149","35,487","37,172","12,95","9,382","6,898","2,591","2,625","2,605","20,964","20,913","24,556"
2024-11-18 10:00:00,"119,492","40,458","36,259","38,444","9,534","7,713","6,013","1,435","1,455","1,442","21,681","21,621","25,247"
2024-11-18 09:00:00,"127,292","41,775","41,294","41,753","2,699","2,582","1,842","0,819","0,828","0,823","29,547","29,405","32,308"
2024-11-18 08:00:00,"93,624","34,397","29,583","29,256","11,12","8,268","7,979","0,128","0,127","0,132","14,313","14,25","14,198"
2024-11-18 07:00:00,"26,163","9,62","8,117","8,432","2,909","2,151","2,136",0,"-0,006","-0,001","0,822","0,82","0,814"
2024-11-18 06:00:00,"14,118","5,015","4,106","5,004","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,025","0,021"
2024-11-18 05:00:00,"13,889","4,902","4,041","4,954","0,036","0,034","0,02",0,"-0,006","-0,001","0,023","0,025","0,021"
2024-11-18 04:00:00,"13,617","4,57","4,07","4,983","0,036","0,034","0,02",0,"-0,006","-0,001","0,023","0,025","0,02"
2024-11-18 03:00:00,"13,694","4,644","4,086","4,971","0,036","0,034","0,02",0,"-0,006","-0,001","0,023","0,025","0,02"
2024-11-18 02:00:00,"13,669","4,661","4,067","4,949","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,025","0,021"
2024-11-18 01:00:00,"13,653","4,764","3,903","4,994","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,025","0,02"
2024-11-18 00:00:00,"13,739","4,675","4,096","4,975","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,025","0,02"
2024-11-17 23:00:00,"13,453","4,613","3,873","4,974","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,025","0,02"
2024-11-17 22:00:00,"13,265","4,462","3,852","4,958","0,037","0,034","0,019",0,"-0,006","-0,001","0,024","0,025","0,02"
2024-11-17 21:00:00,"13,777","5,02","3,83","4,934","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,025","0,02"
2024-11-17 20:00:00,"13,663","4,858","3,846","4,965","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,025","0,02"
2024-11-17 19:00:00,"13,672","4,871","3,843","4,966","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,025","0,02"
2024-11-17 18:00:00,"13,674","4,819","3,89","4,973","0,036","0,035","0,019",0,"-0,006","-0,001","0,023","0,026","0,02"
2024-11-17 17:00:00,"13,802","4,893","3,913","5,003","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,025","0,02"
2024-11-17 16:00:00,"13,301","4,328","3,707","4,793","0,036","0,034","0,02","0,157","0,156","0,16","0,024","0,025","0,02"
2024-11-17 15:00:00,"13,092","3,47","3,055","4,188","0,036","0,034","0,02","0,788","0,797","0,793","0,023","0,025","0,02"
2024-11-17 14:00:00,"13,285","3,601","3,051","4,15","0,036","0,034","0,019","0,823","0,833","0,828","0,023","0,025","0,02"
2024-11-17 13:00:00,"13,151","2,433","2,042","3,149","0,036","0,034","0,02","1,83","1,856","1,841","0,022","0,025","0,02"
2024-11-17 12:00:00,"13,277","1,492","1,047","2,136","0,036","0,035","0,019","2,848","2,89","2,864","0,021","0,025","0,02"
2024-11-17 11:00:00,"13,255","2,275","1,783","2,874","0,036","0,034","0,02","2,095","2,125","2,106","0,022","0,025","0,02"
2024-11-17 10:00:00,"13,515","3,599","2,925","4,018","0,035","0,034","0,02","0,984","0,998","0,991","0,023","0,025","0,02"
2024-11-17 09:00:00,"13,33","3,773","3,198","4,284","0,035","0,035","0,019","0,687","0,695","0,693","0,023","0,026","0,02"
2024-11-17 08:00:00,"13,336","4,26","3,68","4,754","0,035","0,035","0,019","0,213","0,213","0,216","0,023","0,026","0,02"
2024-11-17 07:00:00,"13,595","4,752","3,873","4,976","0,035","0,034","0,02",0,"-0,006","-0,001","0,023","0,025","0,021"
2024-11-17 06:00:00,"13,807","4,888","3,91","5,016","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,025","0,021"
2024-11-17 05:00:00,"13,507","4,632","3,89","4,991","0,036","0,033","0,021",0,"-0,006","-0,001","0,023","0,025","0,021"
2024-11-17 04:00:00,"13,337","4,501","3,86","4,984","0,035","0,033","0,021",0,"-0,006","-0,001","0,023","0,025","0,022"
2024-11-17 03:00:00,"13,527","4,559","3,909","5,065","0,035","0,034","0,02",0,"-0,006","-0,001","0,023","0,025","0,021"
2024-11-17 02:00:00,"13,256","4,453","3,846","4,964","0,035","0,034","0,021",0,"-0,006","-0,001","0,023","0,025","0,02"
2024-11-17 01:00:00,"13,329","4,432","3,891","5,013","0,035","0,034","0,02",0,"-0,006","-0,001","0,023","0,026","0,02"
2024-11-17 00:00:00,"13,306","4,383","3,891","5,04","0,035","0,034","0,02",0,"-0,006","-0,001","0,023","0,026","0,02"
2024-11-16 23:00:00,"13,509","4,575","3,9","5,04","0,035","0,034","0,02",0,"-0,006","-0,001","0,023","0,026","0,02"
2024-11-16 22:00:00,"13,347","4,44","3,901","5,013","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,025","0,02"
2024-11-16 21:00:00,"13,55","4,687","3,854","5,016","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,025","0,02"
2024-11-16 20:00:00,"13,647","4,744","3,878","5,032","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,025","0,02"
2024-11-16 19:00:00,"13,629","4,753","3,877","5,006","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,026","0,02"
2024-11-16 18:00:00,"13,57","4,674","3,881","5,023","0,036","0,035","0,019",0,"-0,006","-0,001","0,024","0,026","0,02"
2024-11-16 17:00:00,"13,54","4,652","3,879","5,016","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,025","0,02"
2024-11-16 16:00:00,"13,438","4,403","3,86","4,983","0,036","0,034","0,02","0,064","0,062","0,067","0,024","0,025","0,02"
2024-11-16 15:00:00,"13,464","3,959","3,437","4,584","0,036","0,035","0,019","0,491","0,496","0,496","0,023","0,026","0,02"
2024-11-16 14:00:00,"13,359","2,903","2,531","3,651","0,036","0,035","0,019","1,415","1,436","1,423","0,023","0,026","0,02"
2024-11-16 13:00:00,"13,418","2,764","2,307","3,437","0,036","0,034","0,02","1,626","1,649","1,636","0,022","0,025","0,021"
2024-11-16 12:00:00,"13,379","3,267","2,777","3,893","0,036","0,035","0,019","1,14","1,156","1,146","0,023","0,026","0,02"
2024-11-16 11:00:00,"13,553","3,635","2,949","4,068","0,036","0,034","0,02","0,962","0,974","0,967","0,023","0,026","0,021"
2024-11-16 10:00:00,"13,431","3,535","3,038","4,168","0,036","0,035","0,02","0,892","0,902","0,896","0,023","0,026","0,02"
2024-11-16 09:00:00,"13,492","3,924","3,405","4,549","0,035","0,035","0,02","0,535","0,54","0,539","0,023","0,026","0,02"
2024-11-16 08:00:00,"13,419","4,338","3,773","4,918","0,036","0,034","0,02","0,129","0,128","0,133","0,024","0,026","0,02"
2024-11-16 07:00:00,"13,776","4,817","3,91","5,055","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,026","0,021"
2024-11-16 06:00:00,"13,823","4,802","3,936","5,093","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,026","0,021"
2024-11-16 05:00:00,"13,59","4,582","3,944","5,072","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,025","0,021"
2024-11-16 04:00:00,"13,419","4,364","3,953","5,11","0,036","0,034","0,02",0,"-0,006","-0,001","0,023","0,026","0,02"
2024-11-16 03:00:00,"13,663","4,535","3,997","5,138","0,035","0,034","0,02",0,"-0,006","-0,001","0,023","0,026","0,021"
2024-11-16 02:00:00,"13,525","4,362","4,006","5,164","0,036","0,034","0,02",0,"-0,006","-0,001","0,023","0,026","0,021"
2024-11-16 01:00:00,"13,598","4,412","4,014","5,179","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,026","0,021"
2024-11-16 00:00:00,"13,631","4,392","3,999","5,247","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,026","0,021"
2024-11-15 23:00:00,"13,424","4,416","3,938","5,077","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,026","0,021"
2024-11-15 22:00:00,"13,293","4,292","3,948","5,061","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,026","0,021"
2024-11-15 21:00:00,"13,519","4,576","3,908","5,041","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,025","0,021"
2024-11-15 20:00:00,"13,642","4,707","3,891","5,051","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,025","0,021"
2024-11-15 19:00:00,"15,26","5,19","4,65","5,428","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,025","0,022"
2024-11-15 18:00:00,"18,06","6,007","6,391","5,669","0,036","0,033","0,021",0,"-0,006","-0,001","0,025","0,025","0,022"
2024-11-15 17:00:00,"18,649","6,452","6,443","5,761","0,036","0,032","0,021",0,"-0,006","-0,001","0,026","0,025","0,023"
2024-11-15 16:00:00,"26,339","9,194","8,937","8,078","2,25","2,241","2,235","0,044","0,041","0,046","0,023","0,026","0,024"
2024-11-15 15:00:00,"39,771","13,469","12,777","13,048","3,81","3,8","3,802","0,158","0,157","0,162","2,053","2,036","2,048"
2024-11-15 14:00:00,"30,177","10,221","9,4","9,645","1,645","1,639","1,633","0,301","0,303","0,307","0,775","0,767","0,766"
2024-11-15 13:00:00,"37,907","13,061","11,569","11,853","0,418","0,411","0,401","0,472","0,476","0,477","4,629","4,548","4,584"
2024-11-15 12:00:00,"62,97","20,638","20,509","19,629","5,18","5,14","5,143","0,727","0,735","0,732","7,977","7,895","7,926"
2024-11-15 11:00:00,"75,973","25,071","24,085","24,597","7,8","7,776","7,76","0,736","0,744","0,741","9,615","9,663","9,673"
2024-11-15 10:00:00,"80,691","24,447","27,237","27,58","11,327","11,347","11,28","0,474","0,477","0,477","5,35","9,051","9,027"
2024-11-15 09:00:00,"85,928","26,219","29,862","29,214","8,732","8,748","8,706","0,21","0,21","0,214","9,299","12,868","13,023"
2024-11-15 08:00:00,"57,978","17,525","19,955","20,351","3,758","3,739","3,715","0,05","0,047","0,051","5,56","9,272","9,286"
2024-11-15 07:00:00,"34,669","9,543","12,68","12,453","2,332","2,32","2,301",0,"-0,006","-0,001","0,319","4,064","4,064"
2024-11-15 06:00:00,"23,564","5,792","8,995","8,784","0,035","0,033","0,022",0,"-0,006","-0,001","0,032","2,443","2,451"
2024-11-15 05:00:00,"14,276","4,534","4,489","5,259","0,035","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2024-11-15 04:00:00,"13,191","4,309","3,886","5,004","0,035","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-11-15 03:00:00,"13,29","4,395","3,895","5,008","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2024-11-15 02:00:00,"13,152","4,272","3,884","5,004","0,036","0,035","0,019",0,"-0,006","-0,001","0,024","0,024","0,02"
2024-11-15 01:00:00,"13,381","4,361","3,96","5,068","0,036","0,035","0,019",0,"-0,006","-0,001","0,024","0,024","0,02"
2024-11-15 00:00:00,"13,544","4,273","4,187","5,091","0,036","0,035","0,019",0,"-0,006","-0,001","0,024","0,024","0,02"
2024-11-14 23:00:00,"13,314","4,355","3,924","5,042","0,036","0,035","0,019",0,"-0,006","-0,001","0,024","0,024","0,02"
2024-11-14 22:00:00,"13,252","4,272","3,944","5,042","0,035","0,035","0,019",0,"-0,006","-0,001","0,024","0,024","0,02"
2024-11-14 21:00:00,"13,482","4,569","3,909","5,012","0,036","0,035","0,019",0,"-0,006","-0,001","0,024","0,024","0,02"
2024-11-14 20:00:00,"13,479","4,546","3,906","5,035","0,036","0,035","0,019",0,"-0,006","-0,001","0,024","0,024","0,02"
2024-11-14 19:00:00,"15,216","5,131","5,017","5,075","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,024","0,021"
2024-11-14 18:00:00,"16,959","5,762","5,993","5,211","0,049","0,047","0,033",0,"-0,006","-0,001","0,024","0,024","0,021"
2024-11-14 17:00:00,"22,675","8,126","7,662","6,894","0,376","0,372","0,366",0,"-0,006","-0,001","0,662","0,657","0,657"
2024-11-14 16:00:00,"41,679","15,052","13,167","13,352","3,84","3,806","3,785","0,036","0,033","0,039","2,196","2,18","2,18"
2024-11-14 15:00:00,"55,8","19,832","17,466","17,863","3,906","3,872","3,858","0,212","0,212","0,216","6,641","6,534","6,578"
2024-11-14 14:00:00,"67,467","22,968","20,771","20,885","8,502","8,501","8,467","0,942","0,953","0,948","6,018","5,89","5,941"
2024-11-14 13:00:00,"82,244","27,002","25,657","24,763","10,293","10,293","10,253","1,597","1,618","1,607","8,836","8,722","8,769"
2024-11-14 12:00:00,"48,108","15,491","15,736","13,852","4,604","4,641","4,818","1,003","1,016","1,01","2,758","2,758","2,751"
2024-11-14 11:00:00,"60,705","18,633","19,591","19,862","6,569","6,301","9,437","0,868","0,877","0,874","3,911","5,681","3,9"
2024-11-14 10:00:00,"93,146","30,936","30,769","29,252","12,008","8,287","11,8","0,725","0,733","0,731","10,919","14,67","10,843"
2024-11-14 09:00:00,"115,485","39,045","38,946","36,528","8,069","5,564","7,211","0,32","0,322","0,325","22,11","25,802","21,963"
2024-11-14 08:00:00,"93,519","32,694","30,399","30,025","8,525","4,774","7,141","0,133","0,132","0,136","16,029","18,513","15,913"
2024-11-14 07:00:00,"31,829","11,818","10,321","9,696","3,112","1,613","1,591",0,"-0,006","-0,001","2,163","2,169","2,135"
2024-11-14 06:00:00,"18,201","5,306","6,691","6,211","0,035","0,033","0,02",0,"-0,006","-0,001","0,023","0,023","0,021"
2024-11-14 05:00:00,"14,998","4,793","4,665","5,547","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-11-14 04:00:00,"13,359","4,331","4,037","4,998","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-11-14 03:00:00,"13,308","4,28","4,027","5,008","0,036","0,035","0,019",0,"-0,006","-0,001","0,024","0,024","0,02"
2024-11-14 02:00:00,"13,539","4,452","4,049","5,046","0,036","0,035","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-11-14 01:00:00,"13,625","4,429","4,128","5,075","0,036","0,035","0,019",0,"-0,006","-0,001","0,024","0,024","0,02"
2024-11-14 00:00:00,"13,792","4,356","4,351","5,092","0,036","0,035","0,019",0,"-0,006","-0,001","0,024","0,024","0,02"
2024-11-13 23:00:00,"13,55","4,342","4,167","5,049","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-11-13 22:00:00,"13,788","4,533","4,183","5,079","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2024-11-13 21:00:00,"13,832","4,69","4,092","5,058","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2024-11-13 20:00:00,"13,861","4,704","4,11","5,054","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2024-11-13 19:00:00,"14,09","4,895","4,164","5,038","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-11-13 18:00:00,"15,888","5,324","5,585","4,985","0,036","0,033","0,021",0,"-0,006","-0,001","0,025","0,023","0,022"
2024-11-13 17:00:00,"22,745","7,817","8,029","6,905","0,036","0,033","0,021",0,"-0,005","-0,001","1,437","1,429","1,426"
2024-11-13 16:00:00,"22,235","8,084","7,253","6,505","0,036","0,033","0,021","0,13","0,129","0,134","0,537","0,536","0,535"
2024-11-13 15:00:00,"39,629","13,634","12,322","12,718","0,035","0,033","0,022","0,316","0,318","0,321","5,777","5,777","5,776"
2024-11-13 14:00:00,"35,003","11,442","10,139","10,461","0,035","0,032","0,022","0,981","0,992","0,988","4,199","4,21","4,212"
2024-11-13 13:00:00,"33,605","10,213","9,417","8,754","0,035","0,032","0,022","1,731","1,751","1,74","3,189","3,177","3,181"
2024-11-13 12:00:00,"26,011","6,87","6,793","5,713","0,101","0,097","0,085","2,199","2,225","2,212","0,503","0,504","0,504"
2024-11-13 11:00:00,"53,011","17,163","14,221","14,376","3,79","3,75","3,757","2,403","2,432","2,417","7,091","5,565","5,373"
2024-11-13 10:00:00,"80,14","28,391","22,785","23,977","3,914","3,88","3,885","1,652","1,673","1,662","17,525","13,897","14,142"
2024-11-13 09:00:00,"104,626","35,676","31,105","34,485","3,353","3,326","3,324","1,114","1,128","1,119","24,483","21,701","24,667"
2024-11-13 08:00:00,"77,833","24,742","24,991","27,54","0,664","0,658","0,649","0,186","0,186","0,189","15,594","17,359","19,445"
2024-11-13 07:00:00,"34,974","11,867","10,981","12,132","0,035","0,033","0,023",0,"-0,006","-0,001","4,023","4,795","5,65"
2024-11-13 06:00:00,"17,867","5,582","5,918","6,375","0,036","0,033","0,021",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-11-13 05:00:00,"14,485","4,805","4,35","5,336","0,035","0,034","0,021",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-11-13 04:00:00,"13,893","4,875","3,94","5,085","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2024-11-13 03:00:00,"13,784","4,785","3,918","5,089","0,035","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2024-11-13 02:00:00,"13,619","4,665","3,9","5,06","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2024-11-13 01:00:00,"13,916","4,796","4,001","5,126","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2024-11-13 00:00:00,"13,848","4,629","4,135","5,092","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-11-12 23:00:00,"13,526","4,557","3,908","5,068","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2024-11-12 22:00:00,"13,46","4,437","3,967","5,065","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2024-11-12 21:00:00,"14,004","4,926","3,97","5,116","0,036","0,033","0,02",0,"-0,006","-0,001","0,025","0,023","0,021"
2024-11-12 20:00:00,"13,793","4,823","3,89","5,087","0,036","0,033","0,02",0,"-0,006","-0,001","0,025","0,023","0,021"
2024-11-12 19:00:00,"14,209","5,187","3,954","5,076","0,036","0,033","0,021",0,"-0,006","-0,001","0,025","0,023","0,022"
2024-11-12 18:00:00,"15,016","5,306","4,625","5,093","0,037","0,032","0,021",0,"-0,006","-0,001","0,025","0,023","0,022"
2024-11-12 17:00:00,"37,113","13,449","12,377","11,291","3,288","3,268","3,252",0,"-0,005",0,"2,576","2,559","2,556"
2024-11-12 16:00:00,"64,34","22,147","20,924","20,923","5,841","5,511","5,504","0,115","0,114","0,118","8,087","8,05","8,04"
2024-11-12 15:00:00,"90,026","32,817","28,504","28,262","11,246","7,516","7,542","0,147","0,147","0,15","13,302","13,174","13,294"
2024-11-12 14:00:00,"96,118","34,929","29,729","29,876","14,855","11,077","11,103","0,524","0,53","0,529","11,768","11,661","11,777"
2024-11-12 13:00:00,"108,44","37,1","33,394","32,59","17,041","13,795","13,808","1,774","1,796","1,786","13,026","12,923","13,018"
2024-11-12 12:00:00,"102,726","31,819","33,091","30,762","19,182","19,056","19,081","2,339","2,364","2,351","6,132","6,642","6,636"
2024-11-12 11:00:00,"123,105","38,714","39,222","39,592","16,01","14,782","14,824","1,85","1,869","1,859","15,236","18,917","18,906"
2024-11-12 10:00:00,"113,876","37,033","38,605","35,181","9,119","5,283","5,314","1,013","1,024","1,021","19,88","26,161","23,481"
2024-11-12 09:00:00,"120,577","39,211","41,703","37,569","8,712","4,893","4,911","0,694","0,7","0,7","22,19","29,583","25,688"
2024-11-12 08:00:00,"94,358","29,842","33,015","31,064","7,819","6,63","6,643","0,145","0,145","0,148","13,58","19,175","17,173"
2024-11-12 07:00:00,"36,22","11,935","12,146","12,145","2,813","2,796","2,778",0,"-0,006","-0,001","1,865","3,286","3,282"
2024-11-12 06:00:00,"18,484","5,851","6,219","6,42","0,036","0,032","0,021",0,"-0,006","-0,001","0,024","0,022","0,023"
2024-11-12 05:00:00,"14,163","4,413","4,457","5,301","0,036","0,032","0,021",0,"-0,006","-0,001","0,024","0,022","0,021"
2024-11-12 04:00:00,"13,25","4,327","3,894","5,036","0,036","0,032","0,021",0,"-0,006","-0,001","0,024","0,022","0,021"
2024-11-12 03:00:00,"13,516","4,523","3,917","5,084","0,036","0,033","0,022",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-11-12 02:00:00,"13,46","4,412","3,941","5,113","0,036","0,033","0,021",0,"-0,006","-0,001","0,024","0,022","0,021"
2024-11-12 01:00:00,"13,472","4,412","3,97","5,097","0,036","0,034","0,021",0,"-0,006","-0,001","0,024","0,023","0,021"
2024-11-12 00:00:00,"13,674","4,459","4,147","5,076","0,036","0,034","0,021",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-11-11 23:00:00,"13,208","4,301","3,885","5,029","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-11-11 22:00:00,"13,277","4,345","3,902","5,038","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-11-11 21:00:00,"13,396","4,593","3,828","4,982","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-11-11 20:00:00,"13,503","4,708","3,837","4,966","0,037","0,033","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-11-11 19:00:00,"13,762","4,933","3,873","4,965","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-11-11 18:00:00,"14,308","5,114","4,258","4,943","0,036","0,033","0,021",0,"-0,006","-0,001","0,024","0,022","0,021"
2024-11-11 17:00:00,"14,255","4,991","4,315","4,953","0,036","0,033","0,02","0,001","-0,005",0,"0,024","0,022","0,021"
2024-11-11 16:00:00,"14,23","4,787","4,227","4,861","0,036","0,033","0,021","0,117","0,116","0,122","0,024","0,022","0,021"
2024-11-11 15:00:00,"14,063","3,108","2,9","3,619","0,036","0,033","0,021","1,47","1,487","1,479","0,023","0,022","0,022"
